n,Raf,IA_T2F,IB_T2F,IC_T2F,IA_TRIF,IB_TRIF,IC_TRIF
1422,1422,7.2201992,8.5866752e-06,7.2201948,4.4406767,1.5912351,1.4424748
1423,1423,7.2155864,8.5853031e-06,7.215582,4.4379326,1.5912357,1.4424776
1424,1424,7.2109794,8.5859694e-06,7.2109751,4.4351923,1.5912363,1.4424804
1425,1425,7.2063783,8.586666e-06,7.206374,4.4324559,1.5912369,1.4424832
1426,1426,7.2017831,8.586663e-06,7.2017788,4.4297233,1.5912375,1.442486
1427,1427,7.1971937,8.5866599e-06,7.1971894,4.4269945,1.5912381,1.4424888
1428,1428,7.1926102,8.5866569e-06,7.1926058,4.4242696,1.5912387,1.4424916
1429,1429,7.1880324,8.5866539e-06,7.1880281,4.4215485,1.5912393,1.4424944
1430,1430,7.1834605,8.5852966e-06,7.1834562,4.4188313,1.59124,1.4424972
1431,1431,7.1788944,8.5866251e-06,7.17889,4.4161178,1.5912406,1.4425
1432,1432,7.1743341,8.5866448e-06,7.1743297,4.4134082,1.5912412,1.4425028
1433,1433,7.1697795,8.5866418e-06,7.1697752,4.4107023,1.5912418,1.4425056
1434,1434,7.1652307,8.5866388e-06,7.1652264,4.4080003,1.5912424,1.4425084
1435,1435,7.1606877,8.5866358e-06,7.1606833,4.405302,1.591243,1.4425112
1436,1436,7.1561504,8.585954e-06,7.156146,4.4026075,1.5912436,1.4425139
1437,1437,7.1516188,8.5866298e-06,7.1516145,4.3999167,1.5912442,1.4425167
1438,1438,7.147093,8.5866136e-06,7.1470886,4.3972298,1.5912448,1.4425195
1439,1439,7.1425728,8.5866239e-06,7.1425685,4.3945465,1.5912454,1.4425222
1440,1440,7.1380584,8.5866209e-06,7.1380541,4.391867,1.591246,1.442525
1441,1441,7.1335497,8.5859476e-06,7.1335453,4.3891913,1.5912466,1.4425277
1442,1442,7.1290466,8.586607e-06,7.1290423,4.3865193,1.5912472,1.4425305
1443,1443,7.1245492,8.5859451e-06,7.1245449,4.383851,1.5912478,1.4425332
1444,1444,7.1200575,8.5872639e-06,7.1200531,4.3811864,1.5912484,1.442536
1445,1445,7.1155714,8.5866062e-06,7.1155671,4.3785255,1.591249,1.4425387
1446,1446,7.111091,8.5866005e-06,7.1110866,4.3758683,1.5912496,1.4425414
1447,1447,7.1066161,8.5865989e-06,7.1066118,4.3732149,1.5912502,1.4425442
1448,1448,7.1021469,8.5865974e-06,7.1021426,4.3705651,1.5912508,1.4425469
1449,1449,7.0976833,8.5865945e-06,7.097679,4.3679189,1.5912514,1.4425496
1450,1450,7.0932253,8.5865916e-06,7.093221,4.3652765,1.591252,1.4425523
1451,1451,7.0887729,8.585935e-06,7.0887685,4.3626377,1.5912526,1.4425551
1452,1452,7.0843261,8.5865857e-06,7.0843217,4.3600025,1.5912532,1.4425578
1453,1453,7.0798848,8.5852759e-06,7.0798804,4.3573711,1.5912538,1.4425605
1454,1454,7.075449,8.58658e-06,7.0754447,4.3547432,1.5912544,1.4425632
1455,1455,7.0710188,8.5865771e-06,7.0710145,4.352119,1.591255,1.4425659
1456,1456,7.0665942,8.5865742e-06,7.0665898,4.3494984,1.5912556,1.4425686
1457,1457,7.062175,8.5865713e-06,7.0621707,4.3468815,1.5912562,1.4425713
1458,1458,7.0577614,8.5865684e-06,7.0577571,4.3442681,1.5912568,1.442574
1459,1459,7.0533533,8.5865656e-06,7.0533489,4.3416584,1.5912574,1.4425767
1460,1460,7.0489507,8.5865627e-06,7.0489463,4.3390522,1.591258,1.4425793
1461,1461,7.0445535,8.5865599e-06,7.0445491,4.3364497,1.5912585,1.442582
1462,1462,7.0401618,8.586557e-06,7.0401575,4.3338507,1.5912591,1.4425847
1463,1463,7.0357756,8.5865542e-06,7.0357712,4.3312553,1.5912597,1.4425874
1464,1464,7.0313948,8.5865513e-06,7.0313904,4.3286635,1.5912603,1.44259
1465,1465,7.0270195,8.5865485e-06,7.0270151,4.3260752,1.5912609,1.4425927
1466,1466,7.0226496,8.5859164e-06,7.0226452,4.3234905,1.5912615,1.4425954
1467,1467,7.0182851,8.5865428e-06,7.0182807,4.3209093,1.5912621,1.442598
1468,1468,7.013926,8.5859139e-06,7.0139216,4.3183317,1.5912627,1.4426007
1469,1469,7.0095723,8.5865372e-06,7.009568,4.3157577,1.5912633,1.4426033
1470,1470,7.005224,8.5865344e-06,7.0052197,4.3131871,1.5912638,1.442606
1471,1471,7.0008811,8.5865316e-06,7.0008768,4.3106201,1.5912644,1.4426086
1472,1472,6.9965436,8.5865288e-06,6.9965392,4.3080566,1.591265,1.4426113
1473,1473,6.9922114,8.5872072e-06,6.992207,4.3054966,1.5912656,1.4426139
1474,1474,6.9878846,8.5865232e-06,6.9878802,4.3029401,1.5912662,1.4426165
1475,1475,6.9835631,8.5865204e-06,6.9835587,4.3003871,1.5912668,1.4426192
1476,1476,6.9792469,8.5865177e-06,6.9792426,4.2978375,1.5912674,1.4426218
1477,1477,6.9749361,8.5865511e-06,6.9749317,4.2952915,1.5912679,1.4426244
1478,1478,6.9706306,8.5871975e-06,6.9706262,4.2927489,1.5912685,1.442627
1479,1479,6.9663303,8.5871956e-06,6.966326,4.2902098,1.5912691,1.4426297
1480,1480,6.9620354,8.5871937e-06,6.962031,4.2876742,1.5912697,1.4426323
1481,1481,6.9577457,8.5871918e-06,6.9577414,4.285142,1.5912703,1.4426349
1482,1482,6.9534614,8.5865011e-06,6.953457,4.2826133,1.5912709,1.4426375
1483,1483,6.9491822,8.5865418e-06,6.9491779,4.280088,1.5912714,1.4426401
1484,1484,6.9449084,8.5871861e-06,6.944904,4.2775661,1.591272,1.4426427
1485,1485,6.9406397,8.5865387e-06,6.9406354,4.2750477,1.5912726,1.4426453
1486,1486,6.9363763,8.5864902e-06,6.936372,4.2725327,1.5912732,1.4426479
1487,1487,6.9321182,8.5864874e-06,6.9321138,4.2700211,1.5912737,1.4426505
1488,1488,6.9278652,8.5864847e-06,6.9278608,4.2675129,1.5912743,1.4426531
1489,1489,6.9236175,8.586482e-06,6.9236131,4.2650081,1.5912749,1.4426556
1490,1490,6.9193749,8.5864793e-06,6.9193705,4.2625067,1.5912755,1.4426582
1491,1491,6.9151375,8.5871729e-06,6.9151331,4.2600087,1.5912761,1.4426608
1492,1492,6.9109053,8.5864739e-06,6.9109009,4.2575141,1.5912766,1.4426634
1493,1493,6.9066783,8.5864712e-06,6.9066739,4.2550228,1.5912772,1.4426659
1494,1494,6.9024564,8.5864685e-06,6.902452,4.252535,1.5912778,1.4426685
1495,1495,6.8982397,8.5864658e-06,6.8982353,4.2500504,1.5912784,1.4426711
1496,1496,6.8940281,8.5864631e-06,6.8940237,4.2475693,1.5912789,1.4426736
1497,1497,6.8898216,8.5864605e-06,6.8898172,4.2450915,1.5912795,1.4426762
1498,1498,6.8856203,8.5865188e-06,6.8856159,4.242617,1.5912801,1.4426787
1499,1499,6.881424,8.5864551e-06,6.8814197,4.2401459,1.5912806,1.4426813
1500,1500,6.8772329,8.5858757e-06,6.8772285,4.237678,1.5912812,1.4426838
1501,1501,6.8730469,8.5864498e-06,6.8730425,4.2352136,1.5912818,1.4426864
1502,1502,6.8688659,8.5864472e-06,6.8688615,4.2327524,1.5912824,1.4426889
1503,1503,6.86469,8.5865113e-06,6.8646856,4.2302945,1.5912829,1.4426914
1504,1504,6.8605192,8.5865097e-06,6.8605148,4.22784,1.5912835,1.442694
1505,1505,6.8563534,8.5871467e-06,6.856349,4.2253887,1.5912841,1.4426965
1506,1506,6.8521927,8.5864366e-06,6.8521883,4.2229408,1.5912846,1.442699
1507,1507,6.848037,8.586434e-06,6.8480326,4.2204961,1.5912852,1.4427016
1508,1508,6.8438863,8.5864313e-06,6.8438819,4.2180547,1.5912858,1.4427041
1509,1509,6.8397407,8.5864287e-06,6.8397363,4.2156166,1.5912863,1.4427066
1510,1510,6.8356,8.5871376e-06,6.8355957,4.2131817,1.5912869,1.4427091
1511,1511,6.8314644,8.5858628e-06,6.83146,4.2107501,1.5912875,1.4427116
1512,1512,6.8273338,8.5864209e-06,6.8273294,4.2083218,1.591288,1.4427141
1513,1513,6.8232081,8.5864183e-06,6.8232037,4.2058967,1.5912886,1.4427166
1514,1514,6.8190874,8.5864157e-06,6.819083,4.2034748,1.5912892,1.4427191
1515,1515,6.8149717,8.5864932e-06,6.8149673,4.2010562,1.5912897,1.4427216
1516,1516,6.8108609,8.5864105e-06,6.8108565,4.1986408,1.5912903,1.4427241
1517,1517,6.8067551,8.5861731e-06,6.8067507,4.1962287,1.5912909,1.4427266
1518,1518,6.8026542,8.5861718e-06,6.8026498,4.1938197,1.5912914,1.4427291
1519,1519,6.7985582,8.5864028e-06,6.7985538,4.191414,1.591292,1.4427316
1520,1520,6.7944672,8.5864002e-06,6.7944628,4.1890114,1.5912926,1.4427341
1521,1521,6.790381,8.5863977e-06,6.7903767,4.1866121,1.5912931,1.4427365
1522,1522,6.7862998,8.5863951e-06,6.7862954,4.184216,1.5912937,1.442739
1523,1523,6.7822235,8.5863925e-06,6.7822191,4.181823,1.5912942,1.4427415
1524,1524,6.778152,8.58648e-06,6.7781476,4.1794333,1.5912948,1.442744
1525,1525,6.7740854,8.5863875e-06,6.7740811,4.1770467,1.5912954,1.4427464
1526,1526,6.7700237,8.5863849e-06,6.7700193,4.1746632,1.5912959,1.4427489
1527,1527,6.7659669,8.5863824e-06,6.7659625,4.172283,1.5912965,1.4427513
1528,1528,6.7619149,8.5863798e-06,6.7619105,4.1699059,1.591297,1.4427538
1529,1529,6.7578677,8.5863773e-06,6.7578633,4.1675319,1.5912976,1.4427563
1530,1530,6.7538254,8.5864712e-06,6.753821,4.1651611,1.5912981,1.4427587
1531,1531,6.7497879,8.5863723e-06,6.7497835,4.1627935,1.5912987,1.4427612
1532,1532,6.7457552,8.5863698e-06,6.7457508,4.1604289,1.5912993,1.4427636
1533,1533,6.7417273,8.5863672e-06,6.7417229,4.1580675,1.5912998,1.442766
1534,1534,6.7377042,8.5863647e-06,6.7376998,4.1557092,1.5913004,1.4427685
1535,1535,6.7336859,8.5863622e-06,6.7336815,4.1533541,1.5913009,1.4427709
1536,1536,6.7296724,8.5863597e-06,6.729668,4.151002,1.5913015,1.4427733
1537,1537,6.7256636,8.5863572e-06,6.7256592,4.148653,1.591302,1.4427758
1538,1538,6.7216596,8.5863548e-06,6.7216552,4.1463072,1.5913026,1.4427782
1539,1539,6.7176604,8.5863523e-06,6.717656,4.1439644,1.5913031,1.4427806
1540,1540,6.7136659,8.5864566e-06,6.7136615,4.1416248,1.5913037,1.442783
1541,1541,6.7096762,8.5863473e-06,6.7096718,4.1392882,1.5913042,1.4427855
1542,1542,6.7056911,8.5863448e-06,6.7056867,4.1369546,1.5913048,1.4427879
1543,1543,6.7017108,8.5863424e-06,6.7017064,4.1346242,1.5913053,1.4427903
1544,1544,6.6977352,8.5863399e-06,6.6977309,4.1322968,1.5913059,1.4427927
1545,1545,6.6937644,8.5863375e-06,6.69376,4.1299725,1.5913064,1.4427951
1546,1546,6.6897982,8.586448e-06,6.6897938,4.1276512,1.591307,1.4427975
1547,1547,6.6858367,8.5864466e-06,6.6858323,4.125333,1.5913075,1.4427999
1548,1548,6.6818799,8.5863301e-06,6.6818755,4.1230178,1.5913081,1.4428023
1549,1549,6.6779277,8.5863277e-06,6.6779233,4.1207056,1.5913086,1.4428047
1550,1550,6.6739802,8.5863252e-06,6.6739758,4.1183965,1.5913092,1.4428071
1551,1551,6.6700374,8.5867525e-06,6.670033,4.1160904,1.5913097,1.4428094
1552,1552,6.6660992,8.5864395e-06,6.6660948,4.1137873,1.5913103,1.4428118
1553,1553,6.6621657,8.5864381e-06,6.6621613,4.1114873,1.5913108,1.4428142
1554,1554,6.6582368,8.5863155e-06,6.6582324,4.1091902,1.5913114,1.4428166
1555,1555,6.6543125,8.5870571e-06,6.6543081,4.1068962,1.5913119,1.442819
1556,1556,6.6503928,8.5863107e-06,6.6503884,4.1046051,1.5913125,1.4428213
1557,1557,6.6464777,8.5863083e-06,6.6464733,4.102317,1.591313,1.4428237
1558,1558,6.6425673,8.586431e-06,6.6425629,4.1000319,1.5913135,1.4428261
1559,1559,6.6386614,8.5864296e-06,6.638657,4.0977498,1.5913141,1.4428284
1560,1560,6.6347601,8.5864282e-06,6.6347557,4.0954707,1.5913146,1.4428308
1561,1561,6.6308633,8.5862987e-06,6.630859,4.0931946,1.5913152,1.4428331
1562,1562,6.6269712,8.5864254e-06,6.6269668,4.0909214,1.5913157,1.4428355
1563,1563,6.6230836,8.5862939e-06,6.6230792,4.0886511,1.5913163,1.4428378
1564,1564,6.6192005,8.5862915e-06,6.6191961,4.0863838,1.5913168,1.4428402
1565,1565,6.615322,8.5861119e-06,6.6153176,4.0841195,1.5913173,1.4428425
1566,1566,6.611448,8.5864198e-06,6.6114436,4.0818581,1.5913179,1.4428449
1567,1567,6.6075786,8.5862844e-06,6.6075742,4.0795996,1.5913184,1.4428472
1568,1568,6.6037136,8.5862821e-06,6.6037092,4.0773441,1.591319,1.4428495
1569,1569,6.5998532,8.5862797e-06,6.5998488,4.0750915,1.5913195,1.4428519
1570,1570,6.5959973,8.5862773e-06,6.5959929,4.0728418,1.59132,1.4428542
1571,1571,6.5921458,8.5867212e-06,6.5921414,4.070595,1.5913206,1.4428565
1572,1572,6.5882989,8.5867196e-06,6.5882945,4.0683512,1.5913211,1.4428589
1573,1573,6.5844564,8.5862703e-06,6.584452,4.0661102,1.5913216,1.4428612
1574,1574,6.5806184,8.586268e-06,6.580614,4.0638722,1.5913222,1.4428635
1575,1575,6.5767849,8.5862656e-06,6.5767805,4.061637,1.5913227,1.4428658
1576,1576,6.5729558,8.5862633e-06,6.5729514,4.0594047,1.5913232,1.4428681
1577,1577,6.5691312,8.5864046e-06,6.5691268,4.0571753,1.5913238,1.4428704
1578,1578,6.565311,8.5864032e-06,6.5653066,4.0549488,1.5913243,1.4428727
1579,1579,6.5614952,8.5862563e-06,6.5614908,4.0527251,1.5913248,1.442875
1580,1580,6.5576839,8.5870142e-06,6.5576795,4.0505044,1.5913254,1.4428773
1581,1581,6.553877,8.5862517e-06,6.5538726,4.0482865,1.5913259,1.4428796
1582,1582,6.5500745,8.5862494e-06,6.5500701,4.0460714,1.5913264,1.4428819
1583,1583,6.5462764,8.5862471e-06,6.546272,4.0438592,1.591327,1.4428842
1584,1584,6.5424827,8.586395e-06,6.5424783,4.0416498,1.5913275,1.4428865
1585,1585,6.5386933,8.5863936e-06,6.5386889,4.0394433,1.591328,1.4428888
1586,1586,6.5349084,8.5863922e-06,6.534904,4.0372396,1.5913286,1.4428911
1587,1587,6.5311278,8.5860851e-06,6.5311234,4.0350388,1.5913291,1.4428934
1588,1588,6.5273516,8.5862356e-06,6.5273472,4.0328407,1.5913296,1.4428957
1589,1589,6.5235797,8.5862333e-06,6.5235753,4.0306455,1.5913302,1.4428979
1590,1590,6.5198122,8.5863867e-06,6.5198078,4.0284531,1.5913307,1.4429002
1591,1591,6.516049,8.5863854e-06,6.5160446,4.0262635,1.5913312,1.4429025
1592,1592,6.5122902,8.5863841e-06,6.5122858,4.0240768,1.5913317,1.4429047
1593,1593,6.5085357,8.5862243e-06,6.5085313,4.0218928,1.5913323,1.442907
1594,1594,6.5047855,8.586222e-06,6.5047811,4.0197116,1.5913328,1.4429093
1595,1595,6.5010396,8.5862197e-06,6.5010352,4.0175332,1.5913333,1.4429115
1596,1596,6.497298,8.5862175e-06,6.4972936,4.0153576,1.5913339,1.4429138
1597,1597,6.4935608,8.5862152e-06,6.4935564,4.0131848,1.5913344,1.442916
1598,1598,6.4898278,8.586376e-06,6.4898234,4.0110147,1.5913349,1.4429183
1599,1599,6.4860991,8.5862108e-06,6.4860946,4.0088474,1.5913354,1.4429205
1600,1600,6.4823746,8.586677e-06,6.4823702,4.0066829,1.591336,1.4429228
1601,1601,6.4786544,8.5862063e-06,6.47865,4.0045211,1.5913365,1.442925
1602,1602,6.4749385,8.586204e-06,6.4749341,4.0023621,1.591337,1.4429273
1603,1603,6.4712269,8.5862018e-06,6.4712225,4.0002059,1.5913375,1.4429295
1604,1604,6.4675195,8.5866711e-06,6.467515,3.9980524,1.591338,1.4429317
1605,1605,6.4638163,8.5861974e-06,6.4638119,3.9959016,1.5913386,1.442934
1606,1606,6.4601173,8.5861952e-06,6.4601129,3.9937536,1.5913391,1.4429362
1607,1607,6.4564226,8.5861929e-06,6.4564182,3.9916082,1.5913396,1.4429384
1608,1608,6.4527321,8.5861907e-06,6.4527277,3.9894657,1.5913401,1.4429406
1609,1609,6.4490458,8.5861885e-06,6.4490414,3.9873258,1.5913406,1.4429429
1610,1610,6.4453637,8.5861863e-06,6.4453593,3.9851887,1.5913412,1.4429451
1611,1611,6.4416858,8.5863586e-06,6.4416814,3.9830542,1.5913417,1.4429473
1612,1612,6.4380121,8.5863574e-06,6.4380077,3.9809225,1.5913422,1.4429495
1613,1613,6.4343425,8.5861797e-06,6.4343381,3.9787935,1.5913427,1.4429517
1614,1614,6.4306772,8.5869579e-06,6.4306728,3.9766671,1.5913432,1.4429539
1615,1615,6.427016,8.5861754e-06,6.4270116,3.9745435,1.5913438,1.4429561
1616,1616,6.423359,8.5861732e-06,6.4233545,3.9724225,1.5913443,1.4429583
1617,1617,6.4197061,8.586171e-06,6.4197016,3.9703043,1.5913448,1.4429605
1618,1618,6.4160573,8.5861688e-06,6.4160529,3.9681887,1.5913453,1.4429627
1619,1619,6.4124127,8.5861667e-06,6.4124083,3.9660758,1.5913458,1.4429649
1620,1620,6.4087722,8.5860462e-06,6.4087678,3.9639655,1.5913463,1.4429671
1621,1621,6.4051359,8.5861624e-06,6.4051315,3.9618579,1.5913469,1.4429693
1622,1622,6.4015037,8.5861602e-06,6.4014992,3.959753,1.5913474,1.4429715
1623,1623,6.3978755,8.586158e-06,6.3978711,3.9576507,1.5913479,1.4429737
1624,1624,6.3942515,8.5872419e-06,6.3942471,3.9555511,1.5913484,1.4429759
1625,1625,6.3906316,8.5863403e-06,6.3906272,3.9534541,1.5913489,1.442978
1626,1626,6.3870157,8.5861516e-06,6.3870113,3.9513597,1.5913494,1.4429802
1627,1627,6.383404,8.5863377e-06,6.3833996,3.949268,1.5913499,1.4429824
1628,1628,6.3797963,8.5863364e-06,6.3797919,3.9471789,1.5913504,1.4429846
1629,1629,6.3761927,8.5866344e-06,6.3761883,3.9450924,1.591351,1.4429867
1630,1630,6.3725931,8.5861431e-06,6.3725887,3.9430086,1.5913515,1.4429889
1631,1631,6.3689976,8.5861409e-06,6.3689932,3.9409274,1.591352,1.4429911
1632,1632,6.3654062,8.5863312e-06,6.3654018,3.9388488,1.5913525,1.4429932
1633,1633,6.3618188,8.5866287e-06,6.3618144,3.9367728,1.591353,1.4429954
1634,1634,6.3582354,8.5860301e-06,6.358231,3.9346993,1.5913535,1.4429975
1635,1635,6.3546561,8.5861325e-06,6.3546516,3.9326285,1.591354,1.4429997
1636,1636,6.3510807,8.5861304e-06,6.3510763,3.9305603,1.5913545,1.4430018
1637,1637,6.3475094,8.5861282e-06,6.347505,3.9284947,1.591355,1.443004
1638,1638,6.3439421,8.5860256e-06,6.3439377,3.9264316,1.5913555,1.4430061
1639,1639,6.3403788,8.5863222e-06,6.3403744,3.9243712,1.591356,1.4430083
1640,1640,6.3368195,8.586321e-06,6.3368151,3.9223133,1.5913566,1.4430104
1641,1641,6.3332642,8.5861199e-06,6.3332598,3.920258,1.5913571,1.4430125
1642,1642,6.3297128,8.5861178e-06,6.3297084,3.9182052,1.5913576,1.4430147
1643,1643,6.3261655,8.5861157e-06,6.326161,3.916155,1.5913581,1.4430168
1644,1644,6.322622,8.5861136e-06,6.3226176,3.9141074,1.5913586,1.4430189
1645,1645,6.3190826,8.5866115e-06,6.3190782,3.9120623,1.5913591,1.4430211
1646,1646,6.3155471,8.5861095e-06,6.3155427,3.9100197,1.5913596,1.4430232
1647,1647,6.3120156,8.5861074e-06,6.3120111,3.9079797,1.5913601,1.4430253
1648,1648,6.308488,8.5861053e-06,6.3084835,3.9059423,1.5913606,1.4430274
1649,1649,6.3049643,8.5861032e-06,6.3049599,3.9039073,1.5913611,1.4430295
1650,1650,6.3014445,8.5861012e-06,6.3014401,3.901875,1.5913616,1.4430317
1651,1651,6.2979287,8.586011e-06,6.2979243,3.8998451,1.5913621,1.4430338
1652,1652,6.2944168,8.5860099e-06,6.2944124,3.8978177,1.5913626,1.4430359
1653,1653,6.2909088,8.5857131e-06,6.2909044,3.8957929,1.5913631,1.443038
1654,1654,6.2874047,8.5863033e-06,6.2874003,3.8937706,1.5913636,1.4430401
1655,1655,6.2839045,8.5860909e-06,6.2839001,3.8917508,1.5913641,1.4430422
1656,1656,6.2804082,8.5860889e-06,6.2804038,3.8897334,1.5913646,1.4430443
1657,1657,6.2769157,8.5860869e-06,6.2769113,3.8877186,1.5913651,1.4430464
1658,1658,6.2734272,8.5862982e-06,6.2734228,3.8857063,1.5913656,1.4430485
1659,1659,6.2699425,8.5857073e-06,6.2699381,3.8836965,1.5913661,1.4430506
1660,1660,6.2664617,8.5860808e-06,6.2664572,3.8816891,1.5913666,1.4430527
1661,1661,6.2629847,8.5860787e-06,6.2629803,3.8796843,1.5913671,1.4430548
1662,1662,6.2595115,8.5860767e-06,6.2595071,3.8776819,1.5913676,1.4430568
1663,1663,6.2560423,8.5860747e-06,6.2560378,3.875682,1.5913681,1.4430589
1664,1664,6.2525768,8.5862907e-06,6.2525724,3.8736845,1.5913686,1.443061
1665,1665,6.2491152,8.5862895e-06,6.2491108,3.8716896,1.5913691,1.4430631
1666,1666,6.2456574,8.5862883e-06,6.245653,3.869697,1.5913696,1.4430652
1667,1667,6.2422034,8.5860667e-06,6.242199,3.867707,1.5913701,1.4430672
1668,1668,6.2387533,8.5860647e-06,6.2387489,3.8657194,1.5913706,1.4430693
1669,1669,6.2353069,8.5860627e-06,6.2353025,3.8637342,1.5913711,1.4430714
1670,1670,6.2318644,8.5860607e-06,6.2318599,3.8617515,1.5913715,1.4430734
1671,1671,6.2284256,8.585989e-06,6.2284212,3.8597712,1.591372,1.4430755
1672,1672,6.2249906,8.585695e-06,6.2249862,3.8577933,1.5913725,1.4430776
1673,1673,6.2215594,8.5860547e-06,6.221555,3.8558179,1.591373,1.4430796
1674,1674,6.218132,8.5860527e-06,6.2181276,3.8538449,1.5913735,1.4430817
1675,1675,6.2147083,8.5860507e-06,6.2147039,3.8518743,1.591374,1.4430837
1676,1676,6.2112884,8.5859836e-06,6.211284,3.8499062,1.5913745,1.4430858
1677,1677,6.2078723,8.5860468e-06,6.2078679,3.8479404,1.591375,1.4430878
1678,1678,6.2044599,8.5853974e-06,6.2044555,3.8459771,1.5913755,1.4430899
1679,1679,6.2010513,8.5856885e-06,6.2010468,3.8440162,1.591376,1.4430919
1680,1680,6.1976463,8.5860409e-06,6.1976419,3.8420577,1.5913765,1.443094
1681,1681,6.1942452,8.5860389e-06,6.1942407,3.8401015,1.591377,1.443096
1682,1682,6.1908477,8.586037e-06,6.1908433,3.8381478,1.5913774,1.443098
1683,1683,6.187454,8.586035e-06,6.1874495,3.8361964,1.5913779,1.4431001
1684,1684,6.1840639,8.5860331e-06,6.1840595,3.8342475,1.5913784,1.4431021
1685,1685,6.1806776,8.5860311e-06,6.1806732,3.8323009,1.5913789,1.4431041
1686,1686,6.177295,8.5859728e-06,6.1772906,3.8303567,1.5913794,1.4431062
1687,1687,6.1739161,8.5860272e-06,6.1739116,3.8284148,1.5913799,1.4431082
1688,1688,6.1705408,8.5860253e-06,6.1705364,3.8264754,1.5913804,1.4431102
1689,1689,6.1671693,8.5860233e-06,6.1671648,3.8245383,1.5913809,1.4431122
1690,1690,6.1638014,8.5860214e-06,6.163797,3.8226035,1.5913813,1.4431142
1691,1691,6.1604372,8.5860195e-06,6.1604328,3.8206711,1.5913818,1.4431163
1692,1692,6.1570766,8.5860176e-06,6.1570722,3.8187411,1.5913823,1.4431183
1693,1693,6.1537198,8.5860156e-06,6.1537153,3.8168134,1.5913828,1.4431203
1694,1694,6.1503665,8.5860137e-06,6.1503621,3.8148881,1.5913833,1.4431223
1695,1695,6.1470169,8.5860118e-06,6.1470125,3.8129651,1.5913838,1.4431243
1696,1696,6.143671,8.5860099e-06,6.1436666,3.8110444,1.5913842,1.4431263
1697,1697,6.1403287,8.586008e-06,6.1403242,3.8091261,1.5913847,1.4431283
1698,1698,6.13699,8.5860061e-06,6.1369856,3.8072101,1.5913852,1.4431303
1699,1699,6.1336549,8.58567e-06,6.1336505,3.8052964,1.5913857,1.4431323
1700,1700,6.1303235,8.5860023e-06,6.130319,3.803385,1.5913862,1.4431343
1701,1701,6.1269956,8.5853794e-06,6.1269912,3.801476,1.5913866,1.4431363
1702,1702,6.1236714,8.5859985e-06,6.123667,3.7995692,1.5913871,1.4431383
1703,1703,6.1203508,8.5859966e-06,6.1203463,3.7976648,1.5913876,1.4431403
1704,1704,6.1170337,8.5859947e-06,6.1170293,3.7957627,1.5913881,1.4431422
1705,1705,6.1137203,8.5859928e-06,6.1137159,3.7938628,1.5913886,1.4431442
1706,1706,6.1104104,8.5859909e-06,6.110406,3.7919653,1.591389,1.4431462
1707,1707,6.1071041,8.5853749e-06,6.1070997,3.7900701,1.5913895,1.4431482
1708,1708,6.1038014,8.5853741e-06,6.103797,3.7881771,1.59139,1.4431502
1709,1709,6.1005022,8.5859853e-06,6.1004978,3.7862865,1.5913905,1.4431521
1710,1710,6.0972066,8.5859834e-06,6.0972022,3.7843981,1.591391,1.4431541
1711,1711,6.0939146,8.5859815e-06,6.0939102,3.782512,1.5913914,1.4431561
1712,1712,6.0906261,8.5859454e-06,6.0906217,3.7806281,1.5913919,1.443158
1713,1713,6.0873411,8.5853703e-06,6.0873367,3.7787466,1.5913924,1.44316
1714,1714,6.0840597,8.5859434e-06,6.0840553,3.7768673,1.5913929,1.443162
1715,1715,6.0807818,8.5859741e-06,6.0807774,3.7749903,1.5913933,1.4431639
1716,1716,6.0775074,8.5859413e-06,6.077503,3.7731155,1.5913938,1.4431659
1717,1717,6.0742366,8.5859704e-06,6.0742322,3.771243,1.5913943,1.4431679
1718,1718,6.0709693,8.5859685e-06,6.0709648,3.7693727,1.5913948,1.4431698
1719,1719,6.0677054,8.585652e-06,6.067701,3.7675047,1.5913952,1.4431718
1720,1720,6.0644451,8.5859648e-06,6.0644407,3.7656389,1.5913957,1.4431737
1721,1721,6.0611883,8.585963e-06,6.0611838,3.7637753,1.5913962,1.4431757
1722,1722,6.0579349,8.5859612e-06,6.0579305,3.761914,1.5913967,1.4431776
1723,1723,6.0546851,8.5859593e-06,6.0546806,3.7600549,1.5913971,1.4431795
1724,1724,6.0514387,8.5859575e-06,6.0514343,3.7581981,1.5913976,1.4431815
1725,1725,6.0481958,8.5859321e-06,6.0481913,3.7563435,1.5913981,1.4431834
1726,1726,6.0449563,8.5853605e-06,6.0449519,3.7544911,1.5913985,1.4431854
1727,1727,6.0417204,8.585952e-06,6.0417159,3.7526409,1.591399,1.4431873
1728,1728,6.0384879,8.585644e-06,6.0384834,3.7507929,1.5913995,1.4431892
1729,1729,6.0352588,8.5859484e-06,6.0352544,3.7489471,1.5914,1.4431912
1730,1730,6.0320332,8.5859466e-06,6.0320287,3.7471035,1.5914004,1.4431931
1731,1731,6.028811,8.5859448e-06,6.0288066,3.7452622,1.5914009,1.443195
1732,1732,6.0255923,8.5859429e-06,6.0255878,3.743423,1.5914014,1.4431969
1733,1733,6.0223769,8.5859239e-06,6.0223725,3.741586,1.5914018,1.4431989
1734,1734,6.019165,8.5856387e-06,6.0191606,3.7397513,1.5914023,1.4432008
1735,1735,6.0159566,8.5859375e-06,6.0159521,3.7379187,1.5914028,1.4432027
