n,distancia,Raf,IA_T2F,IB_T2F,IC_T2F,IA_TRIF,IB_TRIF,IC_TRIF
952,20,760,2.555248,19.09759,20.99847,8.268419,0.5309144,0.4821163
953,20,765,2.541344,19.05747,20.92098,8.215911,0.5309171,0.4821212
954,20,770,2.528296,19.01769,20.84423,8.164065,0.5309198,0.482126
955,20,775,2.516095,18.97825,20.76821,8.11287,0.5309224,0.4821307
956,20,780,2.50473,18.93915,20.6929,8.062312,0.530925,0.4821354
957,20,785,2.494192,18.90038,20.6183,8.01238,0.5309276,0.4821401
958,20,790,2.484469,18.86195,20.5444,7.963062,0.5309302,0.4821446
959,20,795,2.475551,18.82384,20.47119,7.914348,0.5309327,0.4821491
960,20,800,2.467427,18.78605,20.39867,7.866226,0.5309352,0.4821536
961,20,805,2.460084,18.74858,20.32682,7.818685,0.5309377,0.482158
962,20,810,2.453509,18.71142,20.25563,7.771716,0.5309401,0.4821623
963,20,815,2.447691,18.67457,20.1851,7.725307,0.5309425,0.4821666
964,20,820,2.442615,18.63803,20.11522,7.67945,0.5309449,0.4821709
965,20,825,2.438269,18.60179,20.04599,7.634133,0.5309473,0.4821751
966,20,830,2.434638,18.56585,19.97738,7.589348,0.5309496,0.4821792
967,20,835,2.431709,18.53021,19.9094,7.545086,0.5309519,0.4821833
968,20,840,2.429467,18.49486,19.84204,7.501337,0.5309542,0.4821873
969,20,845,2.427898,18.45979,19.77528,7.458092,0.5309565,0.4821913
970,20,850,2.426986,18.42501,19.70913,7.415343,0.5309587,0.4821953
971,20,855,2.426717,18.39051,19.64358,7.373082,0.530961,0.4821992
972,20,860,2.427075,18.35629,19.57861,7.331299,0.5309632,0.482203
973,20,865,2.428046,18.32234,19.51423,7.289988,0.5309653,0.4822069
974,20,870,2.429613,18.28867,19.45042,7.24914,0.5309675,0.4822106
975,20,875,2.431762,18.25526,19.38717,7.208747,0.5309696,0.4822144
976,20,880,2.434477,18.22212,19.32449,7.168802,0.5309717,0.482218
977,20,885,2.437743,18.18924,19.26236,7.129297,0.5309738,0.4822217
978,20,890,2.441543,18.15661,19.20078,7.090226,0.5309759,0.4822253
979,20,895,2.445863,18.12425,19.13973,7.05158,0.5309779,0.4822289
980,20,900,2.450688,18.09214,19.07923,7.013354,0.53098,0.4822324
981,20,905,2.456002,18.06027,19.01925,6.975541,0.530982,0.4822359
982,20,910,2.461789,18.02866,18.95979,6.938133,0.530984,0.4822393
983,20,915,2.468036,17.99729,18.90085,6.901124,0.5309859,0.4822427
984,20,920,2.474727,17.96616,18.84242,6.864509,0.5309879,0.4822461
985,20,925,2.481847,17.93527,18.78449,6.82828,0.5309898,0.4822495
986,20,930,2.489383,17.90462,18.72707,6.792432,0.5309917,0.4822528
987,20,935,2.49732,17.8742,18.67013,6.756959,0.5309936,0.482256
988,20,940,2.505643,17.84401,18.61368,6.721855,0.5309955,0.4822593
989,20,945,2.51434,17.81405,18.55772,6.687114,0.5309973,0.4822625
990,20,950,2.523396,17.78431,18.50223,6.65273,0.5309992,0.4822656
991,20,955,2.532799,17.7548,18.44721,6.618699,0.531001,0.4822688
992,20,960,2.542534,17.72551,18.39265,6.585014,0.5310028,0.4822719
993,20,965,2.552591,17.69644,18.33856,6.551671,0.5310046,0.4822749
994,20,970,2.562955,17.66759,18.28492,6.518665,0.5310064,0.482278
995,20,975,2.573616,17.63894,18.23173,6.48599,0.5310081,0.482281
996,20,980,2.58456,17.61051,18.17898,6.453641,0.5310098,0.482284
997,20,985,2.595777,17.58229,18.12668,6.421613,0.5310116,0.4822869
998,20,990,2.607255,17.55428,18.07481,6.389903,0.5310133,0.4822898
999,20,995,2.618984,17.52647,18.02337,6.358504,0.531015,0.4822927
1000,20,1000,2.630951,17.49886,17.97235,6.327413,0.5310166,0.4822956
1001,20,1005,2.643148,17.471455,17.921759,6.2966252,0.5310183,0.4822984
1002,20,1010,2.6555634,17.444247,17.871582,6.2661359,0.53101994,0.48230121
1003,20,1015,2.6681878,17.417234,17.821816,6.2359409,0.53102157,0.48230399
1004,20,1020,2.6810116,17.390416,17.772458,6.2060361,0.53102319,0.48230674
1005,20,1025,2.6940256,17.363789,17.723502,6.1764172,0.53102479,0.48230946
1006,20,1030,2.7072206,17.337353,17.674945,6.1470802,0.53102638,0.48231216
1007,20,1035,2.720588,17.311104,17.626782,6.1180211,0.53102795,0.48231483
1008,20,1040,2.7341193,17.285041,17.579009,6.089236,0.53102951,0.48231747
1009,20,1045,2.7478064,17.259163,17.531622,6.060721,0.53103105,0.48232009
1010,20,1050,2.7616412,17.233466,17.484617,6.0324724,0.53103259,0.48232269
1011,20,1055,2.7756161,17.20795,17.437989,6.0044865,0.5310341,0.48232526
1012,20,1060,2.7897237,17.182612,17.391734,5.9767596,0.53103561,0.48232781
1013,20,1065,2.8039568,17.157451,17.34585,5.9492881,0.5310371,0.48233033
1014,20,1070,2.8183085,17.132464,17.300331,5.9220686,0.53103858,0.48233283
1015,20,1075,2.832772,17.10765,17.255174,5.8950977,0.53104005,0.48233531
1016,20,1080,2.847341,17.083008,17.210375,5.8683718,0.53104151,0.48233776
1017,20,1085,2.862009,17.058535,17.16593,5.8418878,0.53104295,0.4823402
1018,20,1090,2.8767702,17.03423,17.121837,5.8156424,0.53104438,0.48234261
1019,20,1095,2.8916186,17.010091,17.07809,5.7896324,0.5310458,0.48234499
1020,20,1100,2.9065487,16.986116,17.034686,5.7638546,0.53104721,0.48234736
1021,20,1105,2.9215551,16.962304,16.991623,5.7383059,0.5310486,0.48234971
1022,20,1110,2.9366324,16.938653,16.948896,5.7129834,0.53104999,0.48235203
1023,20,1115,2.9517758,16.915161,16.906502,5.6878839,0.53105136,0.48235433
1024,20,1120,2.9669802,16.891828,16.864437,5.6630048,0.53105272,0.48235662
1025,20,1125,2.9822411,16.868651,16.822698,5.6383429,0.53105407,0.48235888
1026,20,1130,2.997554,16.845629,16.781283,5.6138956,0.53105541,0.48236112
1027,20,1135,3.0129145,16.82276,16.740187,5.58966,0.53105674,0.48236335
1028,20,1140,3.0283184,16.800043,16.699407,5.5656334,0.53105805,0.48236555
1029,20,1145,3.0437618,16.777476,16.65894,5.5418131,0.53105936,0.48236774
1030,20,1150,3.0592407,16.755058,16.618783,5.5181965,0.53106066,0.4823699
1031,20,1155,3.0747515,16.732787,16.578934,5.4947811,0.53106194,0.48237205
1032,20,1160,3.0902905,16.710663,16.539387,5.4715642,0.53106322,0.48237418
1033,20,1165,3.1058543,16.688683,16.500142,5.4485433,0.53106449,0.48237629
1034,20,1170,3.1214396,16.666846,16.461195,5.425716,0.53106574,0.48237838
1035,20,1175,3.1370432,16.645151,16.422542,5.4030799,0.53106699,0.48238046
1036,20,1180,3.1526621,16.623597,16.384181,5.3806325,0.53106822,0.48238252
1037,20,1185,3.1682933,16.602181,16.346109,5.3583716,0.53106945,0.48238456
1038,20,1190,3.183934,16.580904,16.308323,5.3362949,0.53107067,0.48238658
1039,20,1195,3.1995815,16.559763,16.270821,5.3144,0.53107188,0.48238859
1040,20,1200,3.2152331,16.538757,16.233599,5.2926847,0.53107307,0.48239058
1041,20,1205,3.2308864,16.517885,16.196655,5.2711469,0.53107426,0.48239255
1042,20,1210,3.246539,16.497146,16.159986,5.2497844,0.53107544,0.48239451
1043,20,1215,3.2621885,16.476538,16.123589,5.2285951,0.53107661,0.48239645
1044,20,1220,3.2778327,16.45606,16.087463,5.2075768,0.53107778,0.48239838
1045,20,1225,3.2934696,16.435712,16.051603,5.1867276,0.53107893,0.48240029
1046,20,1230,3.309097,16.415491,16.016008,5.1660453,0.53108007,0.48240218
1047,20,1235,3.324713,16.395397,15.980675,5.1455281,0.53108121,0.48240406
1048,20,1240,3.3403158,16.375428,15.945602,5.1251739,0.53108234,0.48240593
1049,20,1245,3.3559036,16.355584,15.910785,5.1049809,0.53108346,0.48240778
1050,20,1250,3.3714745,16.335862,15.876223,5.0849471,0.53108457,0.48240961
1051,20,1255,3.387027,16.316263,15.841914,5.0650707,0.53108567,0.48241143
1052,20,1260,3.4025595,16.296785,15.807854,5.0453497,0.53108677,0.48241324
1053,20,1265,3.4180705,16.277426,15.774041,5.0257826,0.53108785,0.48241503
1054,20,1270,3.4335585,16.258186,15.740474,5.0063673,0.53108893,0.48241681
1055,20,1275,3.4490221,16.239064,15.707149,4.9871022,0.53109,0.48241857
1056,20,1280,3.46446,16.220059,15.674065,4.9679856,0.53109107,0.48242032
1057,20,1285,3.4798709,16.201169,15.641219,4.9490157,0.53109212,0.48242206
1058,20,1290,3.4952537,16.182393,15.608609,4.9301909,0.53109317,0.48242378
1059,20,1295,3.5106071,16.163731,15.576233,4.9115095,0.53109421,0.48242549
1060,20,1300,3.5259301,16.145182,15.544088,4.8929699,0.53109524,0.48242719
1061,20,1305,3.5412215,16.126744,15.512173,4.8745705,0.53109627,0.48242888
1062,20,1310,3.5564805,16.108416,15.480485,4.8563098,0.53109729,0.48243055
1063,20,1315,3.5717059,16.090198,15.449023,4.8381861,0.5310983,0.48243221
1064,20,1320,3.5868969,16.072089,15.417783,4.8201979,0.5310993,0.48243385
1065,20,1325,3.6020526,16.054087,15.386765,4.8023438,0.5311003,0.48243549
1066,20,1330,3.6171722,16.036192,15.355965,4.7846223,0.53110129,0.48243711
1067,20,1335,3.6322548,16.018402,15.325383,4.7670318,0.53110227,0.48243872
1068,20,1340,3.6472998,16.000718,15.295016,4.749571,0.53110325,0.48244032
1069,20,1345,3.6623063,15.983137,15.264862,4.7322383,0.53110422,0.4824419
1070,20,1350,3.6772737,15.965659,15.234919,4.7150325,0.53110518,0.48244348
1071,20,1355,3.6922014,15.948283,15.205185,4.6979522,0.53110613,0.48244504
1072,20,1360,3.7070887,15.931009,15.175659,4.6809959,0.53110708,0.48244659
1073,20,1365,3.721935,15.913835,15.146338,4.6641624,0.53110803,0.48244813
1074,20,1370,3.7367398,15.89676,15.117221,4.6474503,0.53110896,0.48244966
1075,20,1375,3.7515025,15.879784,15.088305,4.6308583,0.53110989,0.48245118
1076,20,1380,3.7662227,15.862906,15.05959,4.6143852,0.53111082,0.48245269
1077,20,1385,3.7808998,15.846125,15.031073,4.5980296,0.53111173,0.48245418
1078,20,1390,3.7955335,15.82944,15.002752,4.5817904,0.53111265,0.48245567
1079,20,1395,3.8101232,15.81285,14.974626,4.5656662,0.53111355,0.48245714
1080,20,1400,3.8246687,15.796355,14.946693,4.549656,0.53111445,0.48245861
1081,20,1405,3.8391695,15.779954,14.918951,4.5337584,0.53111534,0.48246006
1082,20,1410,3.8536252,15.763645,14.891399,4.5179723,0.53111623,0.4824615
1083,20,1415,3.8680356,15.747429,14.864035,4.5022966,0.53111711,0.48246294
1084,20,1420,3.8824004,15.731304,14.836857,4.4867301,0.53111799,0.48246436
1085,20,1425,3.8967192,15.71527,14.809863,4.4712716,0.53111886,0.48246577
1086,20,1430,3.9109917,15.699325,14.783052,4.4559201,0.53111972,0.48246718
1087,20,1435,3.9252178,15.68347,14.756423,4.4406745,0.53112058,0.48246857
1088,20,1440,3.9393972,15.667703,14.729974,4.4255336,0.53112143,0.48246996
1089,20,1445,3.9535297,15.652024,14.703703,4.4104964,0.53112228,0.48247133
1090,20,1450,3.967615,15.636432,14.677608,4.3955619,0.53112312,0.4824727
1091,20,1455,3.9816531,15.620926,14.651689,4.380729,0.53112396,0.48247405
1092,20,1460,3.9956436,15.605506,14.625944,4.3659966,0.53112479,0.4824754
1093,20,1465,4.0095865,15.59017,14.60037,4.3513638,0.53112562,0.48247674
1094,20,1470,4.0234817,15.574919,14.574967,4.3368296,0.53112644,0.48247807
1095,20,1475,4.037329,15.559751,14.549734,4.3223929,0.53112725,0.48247939
1096,20,1480,4.0511283,15.544666,14.524668,4.3080529,0.53112806,0.4824807
1097,20,1485,4.0648794,15.529663,14.499768,4.2938085,0.53112887,0.482482
1098,20,1490,4.0785824,15.514742,14.475034,4.2796588,0.53112967,0.48248329
1099,20,1495,4.0922372,15.499901,14.450462,4.2656028,0.53113046,0.48248458
1100,20,1500,4.1058436,15.485141,14.426053,4.2516397,0.53113125,0.48248585
1101,20,1505,4.1194016,15.47046,14.401805,4.2377685,0.53113204,0.48248712
1102,20,1510,4.1329112,15.455858,14.377716,4.2239884,0.53113282,0.48248838
1103,20,1515,4.1463723,15.441334,14.353785,4.2102984,0.53113359,0.48248963
1104,20,1520,4.159785,15.426888,14.330011,4.1966976,0.53113436,0.48249088
1105,20,1525,4.1731492,15.41252,14.306392,4.1831853,0.53113513,0.48249211
1106,20,1530,4.1864649,15.398227,14.282927,4.1697604,0.53113589,0.48249334
1107,20,1535,4.1997321,15.38401,14.259615,4.1564223,0.53113665,0.48249456
1108,20,1540,4.2129508,15.369869,14.236455,4.1431701,0.5311374,0.48249577
1109,20,1545,4.2261211,15.355802,14.213444,4.1300029,0.53113815,0.48249697
1110,20,1550,4.239243,15.341809,14.190583,4.11692,0.53113889,0.48249817
1111,20,1555,4.2523164,15.32789,14.167869,4.1039205,0.53113963,0.48249936
1112,20,1560,4.2653415,15.314044,14.145302,4.0910036,0.53114036,0.48250054
1113,20,1565,4.2783183,15.30027,14.122881,4.0781687,0.53114109,0.48250171
1114,20,1570,4.2912469,15.286568,14.100603,4.0654148,0.53114181,0.48250287
1115,20,1575,4.3041272,15.272937,14.078468,4.0527412,0.53114254,0.48250403
1116,20,1580,4.3169595,15.259377,14.056475,4.0401473,0.53114325,0.48250518
1117,20,1585,4.3297437,15.245887,14.034623,4.0276322,0.53114396,0.48250633
1118,20,1590,4.3424799,15.232466,14.01291,4.0151952,0.53114467,0.48250746
1119,20,1595,4.3551683,15.219115,13.991336,4.0028356,0.53114537,0.48250859
1120,20,1600,4.3678089,15.205832,13.969898,3.9905526,0.53114607,0.48250971
1121,20,1605,4.3804018,15.192618,13.948597,3.9783457,0.53114677,0.48251083
1122,20,1610,4.392947,15.179471,13.92743,3.966214,0.53114746,0.48251194
1123,20,1615,4.4054448,15.16639,13.906398,3.9541568,0.53114815,0.48251304
1124,20,1620,4.4178952,15.153377,13.885498,3.9421736,0.53114883,0.48251414
1125,20,1625,4.4302983,15.140429,13.86473,3.9302636,0.53114951,0.48251522
1126,20,1630,4.4426543,15.127547,13.844092,3.9184262,0.53115019,0.4825163
1127,20,1635,4.4549632,15.11473,13.823585,3.9066607,0.53115086,0.48251738
1128,20,1640,4.4672251,15.101978,13.803205,3.8949664,0.53115152,0.48251845
1129,20,1645,4.4794403,15.089289,13.782954,3.8833428,0.53115219,0.48251951
1130,20,1650,4.4916088,15.076664,13.762828,3.8717891,0.53115285,0.48252057
1131,20,1655,4.5037308,15.064103,13.742828,3.8603048,0.5311535,0.48252162
1132,20,1660,4.5158064,15.051604,13.722953,3.8488893,0.53115416,0.48252266
1133,20,1665,4.5278357,15.039167,13.703201,3.8375419,0.5311548,0.48252369
1134,20,1670,4.5398189,15.026792,13.683572,3.826262,0.53115545,0.48252473
1135,20,1675,4.5517561,15.014478,13.664064,3.815049,0.53115609,0.48252575
1136,20,1680,4.5636475,15.002225,13.644677,3.8039024,0.53115673,0.48252677
1137,20,1685,4.5754932,14.990032,13.62541,3.7928215,0.53115736,0.48252778
1138,20,1690,4.5872934,14.9779,13.606261,3.7818059,0.53115799,0.48252879
1139,20,1695,4.5990482,14.965826,13.58723,3.7708548,0.53115862,0.48252979
1140,20,1700,4.6107577,14.953812,13.568316,3.7599678,0.53115924,0.48253078
1141,20,1705,4.6224222,14.941857,13.549518,3.7491443,0.53115986,0.48253177
1142,20,1710,4.6340418,14.92996,13.530835,3.7383837,0.53116048,0.48253275
1143,20,1715,4.6456165,14.91812,13.512265,3.7276856,0.53116109,0.48253373
1144,20,1720,4.6571467,14.906338,13.49381,3.7170493,0.5311617,0.4825347
1145,20,1725,4.6686325,14.894613,13.475466,3.7064744,0.53116231,0.48253567
1146,20,1730,4.680074,14.882945,13.457234,3.6959603,0.53116291,0.48253663
1147,20,1735,4.6914714,14.871333,13.439113,3.6855064,0.53116351,0.48253758
1148,20,1740,4.7028248,14.859776,13.421101,3.6751124,0.53116411,0.48253853
1149,20,1745,4.7141345,14.848275,13.403199,3.6647776,0.5311647,0.48253948
1150,20,1750,4.7254006,14.836829,13.385404,3.6545016,0.53116529,0.48254042
1151,20,1755,4.7366232,14.825437,13.367717,3.6442839,0.53116588,0.48254135
1152,20,1760,4.7478026,14.8141,13.350136,3.6341239,0.53116646,0.48254228
1153,20,1765,4.7589388,14.802816,13.332661,3.6240213,0.53116704,0.4825432
1154,20,1770,4.7700322,14.791586,13.31529,3.6139755,0.53116762,0.48254412
1155,20,1775,4.7810828,14.780409,13.298024,3.603986,0.5311682,0.48254503
1156,20,1780,4.7920908,14.769285,13.28086,3.5940525,0.53116877,0.48254594
1157,20,1785,4.8030564,14.758213,13.2638,3.5841743,0.53116934,0.48254684
1158,20,1790,4.8139798,14.747193,13.24684,3.5743511,0.5311699,0.48254774
1159,20,1795,4.8248611,14.736225,13.229982,3.5645824,0.53117046,0.48254863
1160,20,1800,4.8357006,14.725307,13.213224,3.5548678,0.53117102,0.48254952
1161,20,1805,4.8464984,14.714441,13.196565,3.5452068,0.53117158,0.4825504
1162,20,1810,4.8572546,14.703626,13.180005,3.5355989,0.53117213,0.48255128
1163,20,1815,4.8679695,14.69286,13.163543,3.5260438,0.53117268,0.48255215
1164,20,1820,4.8786432,14.682144,13.147178,3.516541,0.53117323,0.48255302
1165,20,1825,4.8892759,14.671478,13.130909,3.5070901,0.53117378,0.48255388
1166,20,1830,4.8998679,14.660861,13.114736,3.4976907,0.53117432,0.48255474
1167,20,1835,4.9104191,14.650293,13.098658,3.4883423,0.53117486,0.4825556
1168,20,1840,4.9209299,14.639773,13.082674,3.4790446,0.53117539,0.48255644
1169,20,1845,4.9314005,14.629302,13.066784,3.4697971,0.53117593,0.48255729
1170,20,1850,4.9418309,14.618878,13.050987,3.4605994,0.53117646,0.48255813
1171,20,1855,4.9522214,14.608502,13.035282,3.4514512,0.53117699,0.48255897
1172,20,1860,4.9625721,14.598173,13.019668,3.442352,0.53117751,0.4825598
1173,20,1865,4.9728833,14.587891,13.004145,3.4333015,0.53117804,0.48256062
1174,20,1870,4.9831551,14.577656,12.988713,3.4242992,0.53117856,0.48256145
1175,20,1875,4.9933876,14.567467,12.97337,3.4153449,0.53117907,0.48256226
1176,20,1880,5.0035811,14.557324,12.958115,3.406438,0.53117959,0.48256308
1177,20,1885,5.0137358,14.547226,12.942949,3.3975783,0.5311801,0.48256389
1178,20,1890,5.0238518,14.537174,12.927871,3.3887653,0.53118061,0.48256469
1179,20,1895,5.0339292,14.527167,12.912879,3.3799987,0.53118112,0.48256549
1180,20,1900,5.0439684,14.517204,12.897973,3.3712782,0.53118162,0.48256629
1181,20,1905,5.0539693,14.507286,12.883154,3.3626034,0.53118212,0.48256708
1182,20,1910,5.0639323,14.497412,12.868419,3.3539739,0.53118262,0.48256787
1183,20,1915,5.0738575,14.487582,12.853769,3.3453893,0.53118312,0.48256866
1184,20,1920,5.0837451,14.477796,12.839202,3.3368494,0.53118362,0.48256944
1185,20,1925,5.0935952,14.468053,12.824718,3.3283538,0.53118411,0.48257021
1186,20,1930,5.103408,14.458353,12.810318,3.3199021,0.5311846,0.48257098
1187,20,1935,5.1131837,14.448695,12.795999,3.311494,0.53118508,0.48257175
1188,20,1940,5.1229225,14.43908,12.781761,3.3031292,0.53118557,0.48257252
1189,20,1945,5.1326245,14.429507,12.767605,3.2948073,0.53118605,0.48257328
1190,20,1950,5.14229,14.419976,12.753528,3.2865281,0.53118653,0.48257403
1191,20,1955,5.151919,14.410487,12.739531,3.2782912,0.53118701,0.48257479
1192,20,1960,5.1615118,14.401039,12.725614,3.2700962,0.53118749,0.48257554
1193,20,1965,5.1710685,14.391632,12.711774,3.2619429,0.53118796,0.48257628
1194,20,1970,5.1805893,14.382266,12.698013,3.2538309,0.53118843,0.48257702
1195,20,1975,5.1900744,14.37294,12.684329,3.24576,0.5311889,0.48257776
1196,20,1980,5.199524,14.363655,12.670722,3.2377298,0.53118936,0.48257849
1197,20,1985,5.2089381,14.35441,12.657191,3.22974,0.53118983,0.48257922
1198,20,1990,5.218317,14.345204,12.643736,3.2217904,0.53119029,0.48257995
1199,20,1995,5.2276609,14.336039,12.630357,3.2138806,0.53119075,0.48258067
1200,20,2000,5.2369698,14.326912,12.617051,3.2060103,0.53119121,0.48258139
1201,25,5,20.363713,35.87142,55.931168,155.45855,0.6810956,0.57505532
1202,25,10,20.022368,35.583458,55.307936,141.33836,0.67690797,0.5778117
1203,25,15,19.688182,35.30107,54.697393,129.18043,0.67375354,0.58022793
1204,25,20,19.360961,35.024121,54.099212,118.69776,0.67136292,0.58232389
1205,25,25,19.040516,34.752479,53.51307,109.62283,0.66953606,0.5841372
1206,25,30,18.726666,34.486013,52.938657,101.72445,0.6681273,0.58570834
1207,25,35,18.419233,34.224598,52.375669,94.809596,0.66703111,0.58707466
1208,25,40,18.118046,33.968112,51.823812,88.719541,0.66617084,0.58826855
1209,25,45,17.822938,33.716435,51.282798,83.324516,0.66549041,0.58931726
1210,25,50,17.533748,33.469448,50.752349,78.51845,0.66494845,0.59024341
1211,25,55,17.25032,33.227039,50.232196,74.214419,0.66451414,0.59106564
1212,25,60,16.972502,32.989097,49.722075,70.340886,0.66416428,0.59179936
1213,25,65,16.700149,32.755513,49.221732,66.838666,0.66388123,0.59245728
1214,25,70,16.433116,32.526182,48.730918,63.658523,0.66365147,0.59304994
1215,25,75,16.171267,32.301002,48.249393,60.759257,0.6634645,0.59358614
1216,25,80,15.914469,32.079873,47.776924,58.106194,0.66331216,0.59407321
1217,25,85,15.662592,31.862697,47.313283,55.669988,0.66318798,0.59451735
1218,25,90,15.41551,31.649381,46.858251,53.425662,0.66308686,0.59492379
1219,25,95,15.173102,31.439833,46.411614,51.351853,0.66300469,0.59529695
1220,25,100,14.935251,31.233962,45.973163,49.430188,0.6629382,0.59564065
1221,25,105,14.701843,31.031683,45.542699,47.644797,0.66288472,0.59595813
1222,25,110,14.472766,30.83291,45.120024,45.981903,0.66284206,0.59625219
1223,25,115,14.247914,30.63756,44.70495,44.429499,0.66280846,0.59652528
1224,25,120,14.027183,30.445555,44.297291,42.977074,0.66278246,0.59677949
1225,25,125,13.810472,30.256816,43.89687,41.615392,0.66276283,0.59701668
1226,25,130,13.597684,30.071268,43.503511,40.336306,0.66274858,0.59723846
1227,25,135,13.388724,29.888836,43.117046,39.132604,0.66273886,0.59744626
1228,25,140,13.183501,29.709449,42.737311,37.997883,0.66273297,0.59764134
1229,25,145,12.981926,29.533036,42.364146,36.926435,0.66273032,0.59782479
1230,25,150,12.783913,29.359532,41.997398,35.913161,0.66273042,0.59799762
1231,25,155,12.589377,29.188869,41.636916,34.95349,0.66273283,0.5981607
1232,25,160,12.398239,29.020983,41.282554,34.043313,0.66273721,0.59831483
1233,25,165,12.210419,28.855812,40.93417,33.178927,0.66274324,0.59846071
1234,25,170,12.025841,28.693295,40.591626,32.356988,0.66275067,0.59859897
1235,25,175,11.844431,28.533373,40.254789,31.574466,0.66275928,0.59873019
1236,25,180,11.666118,28.375988,39.923528,30.828611,0.66276888,0.59885488
1237,25,185,11.490832,28.221085,39.597718,30.116922,0.6627793,0.59897352
1238,25,190,11.318506,28.068609,39.277234,29.437119,0.6627904,0.59908652
1239,25,195,11.149073,27.918507,38.961958,28.787118,0.66280207,0.59919428
1240,25,200,10.982471,27.770728,38.651774,28.165013,0.6628142,0.59929715
1241,25,205,10.818638,27.625221,38.346569,27.569056,0.6628267,0.59939545
1242,25,210,10.657513,27.481937,38.046232,26.99764,0.6628395,0.59948947
1243,25,215,10.499039,27.340829,37.750657,26.449289,0.66285252,0.59957949
1244,25,220,10.34316,27.201851,37.45974,25.92264,0.66286571,0.59966575
1245,25,225,10.18982,27.064957,37.173381,25.416436,0.66287902,0.59974848
1246,25,230,10.038966,26.930104,36.89148,24.929514,0.66289241,0.5998279
1247,25,235,9.8905476,26.797248,36.613942,24.460799,0.66290584,0.59990418
1248,25,240,9.7445133,26.666349,36.340675,24.009291,0.66291928,0.59997752
1249,25,245,9.6008151,26.537365,36.071587,23.574065,0.66293269,0.60004808
1250,25,250,9.4594055,26.410257,35.80659,23.154259,0.66294607,0.60011602
1251,25,255,9.3202386,26.284986,35.545598,22.749071,0.66295938,0.60018147
1252,25,260,9.18327,26.161516,35.288529,22.357754,0.66297261,0.60024457
1253,25,265,9.0484563,26.039809,35.0353,21.979609,0.66298575,0.60030545
1254,25,270,8.9157555,25.91983,34.785832,21.613985,0.66299877,0.60036421
1255,25,275,8.7851266,25.801543,34.540049,21.260273,0.66301168,0.60042096
1256,25,280,8.6565302,25.684916,34.297874,20.917901,0.66302446,0.60047582
1257,25,285,8.5299275,25.569915,34.059236,20.586335,0.66303711,0.60052886
1258,25,290,8.4052812,25.456508,33.824061,20.265073,0.66304961,0.60058017
1259,25,295,8.2825551,25.344664,33.592281,19.953643,0.66306197,0.60062985
1260,25,300,8.1617137,25.234351,33.363829,19.651602,0.66307418,0.60067796
1261,25,305,8.0427228,25.125541,33.138637,19.358533,0.66308623,0.60072458
1262,25,310,7.925549,25.018204,32.916642,19.074043,0.66309813,0.60076977
1263,25,315,7.8101601,24.912311,32.697781,18.797763,0.66310987,0.60081361
1264,25,320,7.6965245,24.807836,32.481993,18.529342,0.66312145,0.60085614
1265,25,325,7.5846119,24.70475,32.269218,18.268452,0.66313287,0.60089743
1266,25,330,7.4743924,24.603028,32.059397,18.01478,0.66314413,0.60093754
1267,25,335,7.3658376,24.502643,31.852474,17.768031,0.66315523,0.6009765
1268,25,340,7.2589193,24.403572,31.648395,17.527928,0.66316617,0.60101437
1269,25,345,7.1536105,24.305788,31.447103,17.294206,0.66317695,0.60105119
1270,25,350,7.0498849,24.209268,31.248548,17.066614,0.66318758,0.60108701
1271,25,355,6.947717,24.113989,31.052677,16.844915,0.66319805,0.60112186
1272,25,360,6.8470817,24.019929,30.85944,16.628883,0.66320836,0.60115579
1273,25,365,6.7479554,23.927063,30.668789,16.418305,0.66321852,0.60118883
1274,25,370,6.6503144,23.835372,30.480675,16.212977,0.66322853,0.60122102
1275,25,375,6.5541364,23.744833,30.295051,16.012706,0.66323839,0.60125238
1276,25,380,6.4593992,23.655427,30.111873,15.817307,0.66324811,0.60128295
1277,25,385,6.3660815,23.567131,29.931095,15.626606,0.66325767,0.60131276
1278,25,390,6.274163,23.479928,29.752674,15.440434,0.66326709,0.60134184
1279,25,395,6.1836234,23.393796,29.576568,15.258634,0.66327638,0.6013702
1280,25,400,6.0944436,23.308718,29.402734,15.081054,0.66328552,0.60139789
1281,25,405,6.0066048,23.224675,29.231134,14.907548,0.66329452,0.60142492
1282,25,410,5.9200887,23.141649,29.061726,14.737978,0.66330339,0.60145131
1283,25,415,5.8348779,23.059621,28.894472,14.572212,0.66331213,0.60147709
1284,25,420,5.7509553,22.978576,28.729334,14.410124,0.66332074,0.60150228
1285,25,425,5.6683047,22.898495,28.566275,14.251592,0.66332921,0.6015269
1286,25,430,5.5869101,22.819363,28.40526,14.096503,0.66333756,0.60155096
1287,25,435,5.5067562,22.741162,28.246252,13.944743,0.66334579,0.60157449
1288,25,440,5.4278283,22.663878,28.089218,13.796209,0.6633539,0.60159751
1289,25,445,5.350112,22.587495,27.934123,13.650798,0.66336188,0.60162002
1290,25,450,5.2735936,22.511997,27.780934,13.508414,0.66336975,0.60164205
1291,25,455,5.1982598,22.437371,27.62962,13.368962,0.66337751,0.60166362
1292,25,460,5.124098,22.3636,27.480147,13.232353,0.66338515,0.60168473
1293,25,465,5.0510957,22.290672,27.332486,13.098502,0.66339268,0.60170539
1294,25,470,4.9792412,22.218572,27.186606,12.967326,0.6634001,0.60172564
