n,distancia,Raf,IA_T2F,IB_T2F,IC_T2F,IA_TRIF,IB_TRIF,IC_TRIF
2034,60,170,21.244434,32.066232,53.24696,26.195207,1.5989833,1.424023
2035,60,175,20.945255,31.783812,52.667046,25.685564,1.5987309,1.4245916
2036,60,180,20.652349,31.507122,52.09911,25.194877,1.5984963,1.4251378
2037,60,185,20.365536,31.236003,51.542812,24.722135,1.5982781,1.4256627
2038,60,190,20.084641,30.970298,50.997823,24.266399,1.598075,1.4261675
2039,60,195,19.809495,30.709859,50.463825,23.826788,1.5978858,1.4266534
2040,60,200,19.539936,30.454541,49.94051,23.402483,1.5977095,1.4271213
2041,60,205,19.275806,30.204205,49.427583,22.992717,1.5975451,1.4275722
2042,60,210,19.016956,29.958714,48.924758,22.596771,1.5973916,1.428007
2043,60,215,18.763237,29.717938,48.431756,22.213974,1.5972484,1.4284264
2044,60,220,18.514509,29.481752,47.948312,21.843695,1.5971146,1.4288312
2045,60,225,18.270636,29.250032,47.474166,21.485343,1.5969896,1.4292223
2046,60,230,18.031487,29.02266,47.009069,21.138361,1.5968727,1.4296001
2047,60,235,17.796933,28.799522,46.552779,20.802228,1.5967634,1.4299655
2048,60,240,17.566851,28.580507,46.105062,20.476453,1.5966611,1.4303189
2049,60,245,17.341124,28.365509,45.665694,20.160573,1.5965654,1.4306609
2050,60,250,17.119636,28.154422,45.234455,19.854151,1.5964758,1.4309921
2051,60,255,16.902276,27.947148,44.811135,19.556777,1.5963919,1.4313129
2052,60,260,16.688937,27.743589,44.395528,19.268063,1.5963134,1.4316238
2053,60,265,16.479515,27.54365,43.987438,18.987643,1.5962398,1.4319253
2054,60,270,16.273909,27.347241,43.586672,18.715169,1.5961708,1.4322177
2055,60,275,16.072023,27.154274,43.193045,18.450314,1.5961062,1.4325015
2056,60,280,15.873762,26.964662,42.806378,18.192769,1.5960456,1.432777
2057,60,285,15.679036,26.778324,42.426498,17.942239,1.5959889,1.4330446
2058,60,290,15.487756,26.595179,42.053235,17.698445,1.5959357,1.4333045
2059,60,295,15.299837,26.415149,41.686427,17.461125,1.5958859,1.4335572
2060,60,300,15.115196,26.238159,41.325916,17.230028,1.5958392,1.4338029
2061,60,305,14.933754,26.064135,40.971548,17.004914,1.5957955,1.4340419
2062,60,310,14.755432,25.893007,40.623177,16.785559,1.5957545,1.4342744
2063,60,315,14.580157,25.724707,40.280656,16.571747,1.5957162,1.4345007
2064,60,320,14.407855,25.559166,39.943848,16.363273,1.5956803,1.4347211
2065,60,325,14.238455,25.396322,39.612618,16.159944,1.5956467,1.4349358
2066,60,330,14.07189,25.23611,39.286833,15.961572,1.5956152,1.4351449
2067,60,335,13.908093,25.078471,38.966366,15.767983,1.5955858,1.4353487
2068,60,340,13.746999,24.923344,38.651095,15.579007,1.5955584,1.4355474
2069,60,345,13.588547,24.770673,38.3409,15.394483,1.5955327,1.4357412
2070,60,350,13.432676,24.620402,38.035663,15.214257,1.5955088,1.4359303
2071,60,355,13.279327,24.472477,37.735274,15.038185,1.5954864,1.4361147
2072,60,360,13.128443,24.326844,37.43962,14.866124,1.5954656,1.4362948
2073,60,365,12.97997,24.183454,37.148598,14.697942,1.5954462,1.4364706
2074,60,370,12.833852,24.042257,36.862102,14.533511,1.5954282,1.4366423
2075,60,375,12.690039,23.903203,36.580033,14.372708,1.5954115,1.43681
2076,60,380,12.54848,23.766247,36.302293,14.215415,1.5953959,1.4369738
2077,60,385,12.409125,23.631343,36.028788,14.061521,1.5953816,1.437134
2078,60,390,12.271927,23.498447,35.759425,13.910917,1.5953682,1.4372905
2079,60,395,12.136839,23.367515,35.494114,13.763501,1.595356,1.4374436
2080,60,400,12.003816,23.238506,35.232769,13.619175,1.5953447,1.4375934
2081,60,405,11.872815,23.111379,34.975306,13.477842,1.5953343,1.4377398
2082,60,410,11.743793,22.986095,34.72164,13.339411,1.5953247,1.4378832
2083,60,415,11.616708,22.862614,34.471694,13.203797,1.595316,1.4380235
2084,60,420,11.491521,22.740899,34.225388,13.070913,1.5953081,1.4381608
2085,60,425,11.368191,22.620915,33.982647,12.940681,1.5953009,1.4382953
2086,60,430,11.246682,22.502624,33.743397,12.813022,1.5952944,1.438427
2087,60,435,11.126955,22.385994,33.507567,12.687861,1.5952886,1.438556
2088,60,440,11.008976,22.270989,33.275086,12.565127,1.5952834,1.4386824
2089,60,445,10.892708,22.157577,33.045886,12.444751,1.5952788,1.4388062
2090,60,450,10.778117,22.045727,32.819901,12.326667,1.5952747,1.4389276
2091,60,455,10.665172,21.935407,32.597067,12.210809,1.5952712,1.4390467
2092,60,460,10.553838,21.826587,32.377321,12.097118,1.5952682,1.4391634
2093,60,465,10.444084,21.719236,32.160601,11.985532,1.5952657,1.4392778
2094,60,470,10.335881,21.613328,31.946848,11.875996,1.5952636,1.4393901
2095,60,475,10.229197,21.508832,31.736004,11.768453,1.5952619,1.4395002
2096,60,480,10.124004,21.405723,31.528012,11.662851,1.5952607,1.4396083
2097,60,485,10.020274,21.303973,31.322816,11.559138,1.5952599,1.4397143
2098,60,490,9.9179778,21.203557,31.120364,11.457265,1.5952594,1.4398184
2099,60,495,9.81709,21.104448,30.920601,11.357183,1.5952593,1.4399206
2100,60,500,9.7175839,21.006622,30.723478,11.258846,1.5952595,1.440021
2101,60,505,9.6194337,20.910056,30.528945,11.16221,1.59526,1.4401195
2102,60,510,9.5226146,20.814725,30.336952,11.067231,1.5952608,1.4402163
2103,60,515,9.4271023,20.720606,30.147451,10.973869,1.5952619,1.4403114
2104,60,520,9.3328729,20.627678,29.960398,10.882081,1.5952633,1.4404048
2105,60,525,9.2399035,20.535918,29.775746,10.79183,1.595265,1.4404966
2106,60,530,9.1481714,20.445305,29.593451,10.703077,1.5952668,1.4405869
2107,60,535,9.0576546,20.355817,29.41347,10.615787,1.5952689,1.4406755
2108,60,540,8.9683316,20.267436,29.235762,10.529923,1.5952713,1.4407627
2109,60,545,8.8801816,20.18014,29.060284,10.445452,1.5952738,1.4408484
2110,60,550,8.7931839,20.09391,28.886997,10.36234,1.5952765,1.4409327
2111,60,555,8.7073188,20.008728,28.715862,10.280555,1.5952794,1.4410156
2112,60,560,8.6225666,19.924574,28.54684,10.200066,1.5952825,1.4410972
2113,60,565,8.5389083,19.841432,28.379894,10.120844,1.5952857,1.4411774
2114,60,570,8.4563256,19.759282,28.214988,10.042857,1.5952891,1.4412563
2115,60,575,8.3748001,19.678108,28.052085,9.9660797,1.5952927,1.441334
2116,60,580,8.2943142,19.597892,27.891152,9.8904828,1.5952964,1.4414104
2117,60,585,8.2148506,19.518619,27.732153,9.8160402,1.5953002,1.4414856
2118,60,590,8.1363923,19.440272,27.575056,9.7427259,1.5953042,1.4415597
2119,60,595,8.0589231,19.362836,27.419827,9.6705149,1.5953083,1.4416326
2120,60,600,7.9824265,19.286294,27.266436,9.5993827,1.5953124,1.4417044
2121,60,605,7.9068872,19.210632,27.114851,9.5293058,1.5953167,1.4417751
2122,60,610,7.8322894,19.135835,26.965041,9.4602612,1.5953211,1.4418447
2123,60,615,7.7586183,19.061889,26.816977,9.3922265,1.5953256,1.4419132
2124,60,620,7.6858591,18.988779,26.67063,9.3251801,1.5953302,1.4419808
2125,60,625,7.6139975,18.916492,26.525971,9.259101,1.5953349,1.4420473
2126,60,630,7.5430196,18.845014,26.382972,9.1939685,1.5953396,1.4421129
2127,60,635,7.4729114,18.774332,26.241606,9.129763,1.5953444,1.4421774
2128,60,640,7.4036596,18.704433,26.101846,9.0664649,1.5953493,1.4422411
2129,60,645,7.3352512,18.635304,25.963667,9.0040555,1.5953542,1.4423038
2130,60,650,7.2676731,18.566933,25.827042,8.9425166,1.5953592,1.4423657
2131,60,655,7.2009131,18.499308,25.691946,8.8818302,1.5953643,1.4424267
2132,60,660,7.1349588,18.432417,25.558356,8.8219791,1.5953694,1.4424868
2133,60,665,7.0697981,18.366247,25.426247,8.7629464,1.5953746,1.442546
2134,60,670,7.0054193,18.300789,25.295596,8.7047157,1.5953798,1.4426044
2135,60,675,6.941811,18.23603,25.166379,8.6472711,1.5953851,1.4426621
2136,60,680,6.8789619,18.171959,25.038575,8.5905969,1.5953904,1.4427189
2137,60,685,6.8168611,18.108567,24.91216,8.5346781,1.5953957,1.442775
2138,60,690,6.7554977,18.045842,24.787114,8.4794999,1.5954011,1.4428303
2139,60,695,6.6948613,17.983774,24.663415,8.4250479,1.5954065,1.4428848
2140,60,700,6.6349416,17.922353,24.541043,8.3713081,1.5954119,1.4429386
2141,60,705,6.5757284,17.86157,24.419976,8.3182669,1.5954174,1.4429918
2142,60,710,6.5172119,17.801414,24.300197,8.265911,1.5954229,1.4430442
2143,60,715,6.4593826,17.741876,24.181683,8.2142273,1.5954284,1.4430959
2144,60,720,6.4022308,17.682946,24.064418,8.1632033,1.5954339,1.4431469
2145,60,725,6.3457474,17.624616,23.948381,8.1128266,1.5954395,1.4431973
2146,60,730,6.2899233,17.566877,23.833555,8.0630853,1.595445,1.4432471
2147,60,735,6.2347496,17.50972,23.719922,8.0139675,1.5954506,1.4432962
2148,60,740,6.1802177,17.453136,23.607463,7.9654618,1.5954562,1.4433446
2149,60,745,6.126319,17.397117,23.496161,7.9175571,1.5954618,1.4433925
2150,60,750,6.0730452,17.341655,23.386,7.8702425,1.5954674,1.4434398
2151,60,755,6.0203882,17.286741,23.276963,7.8235073,1.595473,1.4434864
2152,60,760,5.9683399,17.232367,23.169033,7.7773411,1.5954787,1.4435325
2153,60,765,5.9168927,17.178526,23.062195,7.7317339,1.5954843,1.4435781
2154,60,770,5.8660386,17.125211,22.956432,7.6866757,1.5954899,1.443623
2155,60,775,5.8157704,17.072413,22.85173,7.6421569,1.5954955,1.4436674
2156,60,780,5.7660806,17.020125,22.748072,7.5981679,1.5955012,1.4437113
2157,60,785,5.716962,16.96834,22.645445,7.5546997,1.5955068,1.4437547
2158,60,790,5.6684075,16.917051,22.543834,7.5117431,1.5955124,1.4437975
2159,60,795,5.6204103,16.866251,22.443223,7.4692894,1.5955181,1.4438398
2160,60,800,5.5729635,16.815933,22.3436,7.42733,1.5955237,1.4438817
2161,60,805,5.5260605,16.76609,22.244951,7.3858565,1.5955293,1.443923
2162,60,810,5.4796949,16.716716,22.147261,7.3448606,1.5955349,1.4439639
2163,60,815,5.4338602,16.667804,22.050518,7.3043343,1.5955405,1.4440042
2164,60,820,5.3885501,16.619349,21.954709,7.2642698,1.5955461,1.4440442
2165,60,825,5.3437586,16.571342,21.85982,7.2246593,1.5955517,1.4440836
2166,60,830,5.2994796,16.52378,21.765839,7.1854954,1.5955573,1.4441226
2167,60,835,5.2557073,16.476655,21.672754,7.1467707,1.5955629,1.4441612
2168,60,840,5.2124359,16.429962,21.580553,7.108478,1.5955684,1.4441993
2169,60,845,5.1696596,16.383694,21.489224,7.0706103,1.595574,1.444237
2170,60,850,5.1273731,16.337847,21.398755,7.0331607,1.5955795,1.4442743
2171,60,855,5.0855708,16.292414,21.309134,6.9961225,1.5955851,1.4443111
2172,60,860,5.0442474,16.24739,21.22035,6.9594891,1.5955906,1.4443476
2173,60,865,5.0033977,16.20277,21.132392,6.923254,1.5955961,1.4443836
2174,60,870,4.9630165,16.158548,21.04525,6.8874108,1.5956016,1.4444193
2175,60,875,4.9230988,16.114719,20.958912,6.8519535,1.595607,1.4444546
2176,60,880,4.8836397,16.071278,20.873368,6.816876,1.5956125,1.4444895
2177,60,885,4.8446344,16.02822,20.788608,6.7821724,1.5956179,1.444524
2178,60,890,4.806078,15.98554,20.704621,6.7478367,1.5956234,1.4445581
2179,60,895,4.767966,15.943233,20.621397,6.7138634,1.5956288,1.4445919
2180,60,900,4.7302938,15.901294,20.538927,6.6802469,1.5956342,1.4446253
2181,60,905,4.6930569,15.859719,20.4572,6.6469818,1.5956395,1.4446584
2182,60,910,4.6562509,15.818502,20.376208,6.6140626,1.5956449,1.4446911
2183,60,915,4.6198715,15.77764,20.295941,6.5814841,1.5956503,1.4447235
2184,60,920,4.5839145,15.737128,20.21639,6.5492412,1.5956556,1.4447556
2185,60,925,4.5483757,15.696961,20.137545,6.5173289,1.5956609,1.4447873
2186,60,930,4.5132511,15.657136,20.059399,6.4857423,1.5956662,1.4448187
2187,60,935,4.4785366,15.617647,19.981941,6.4544764,1.5956715,1.4448497
2188,60,940,4.4442283,15.578491,19.905164,6.4235267,1.5956767,1.4448805
2189,60,945,4.4103224,15.539664,19.829059,6.3928883,1.5956819,1.444911
2190,60,950,4.3768151,15.501161,19.753618,6.3625568,1.5956872,1.4449411
2191,60,955,4.3437027,15.462978,19.678832,6.3325277,1.5956924,1.4449709
2192,60,960,4.3109815,15.425112,19.604694,6.3027966,1.5956975,1.4450005
2193,60,965,4.2786479,15.387559,19.531196,6.2733593,1.5957027,1.4450297
2194,60,970,4.2466985,15.350315,19.458329,6.2442114,1.5957078,1.4450587
2195,60,975,4.2151298,15.313376,19.386086,6.2153489,1.5957129,1.4450874
2196,60,980,4.1839384,15.276739,19.31446,6.1867677,1.595718,1.4451157
2197,60,985,4.153121,15.240399,19.243442,6.1584638,1.5957231,1.4451439
2198,60,990,4.1226742,15.204354,19.173027,6.1304334,1.5957282,1.4451717
2199,60,995,4.092595,15.168599,19.103206,6.1026725,1.5957332,1.4451993
2200,60,1000,4.06288,15.133132,19.033973,6.0751775,1.5957382,1.4452266
2201,60,1005,4.0335263,15.097949,18.96532,6.0479446,1.5957432,1.4452537
2202,60,1010,4.0045307,15.063047,18.897241,6.0209702,1.5957482,1.4452805
2203,60,1015,3.9758903,15.028421,18.829729,5.9942507,1.5957531,1.445307
2204,60,1020,3.9476021,14.99407,18.762777,5.9677827,1.5957581,1.4453333
2205,60,1025,3.9196632,14.95999,18.696379,5.9415627,1.595763,1.4453594
2206,60,1030,3.8920708,14.926177,18.630528,5.9155874,1.5957679,1.4453852
2207,60,1035,3.8648221,14.89263,18.565218,5.8898534,1.5957728,1.4454107
2208,60,1040,3.8379142,14.859343,18.500443,5.8643575,1.5957776,1.4454361
2209,60,1045,3.8113444,14.826316,18.436196,5.8390965,1.5957824,1.4454612
2210,60,1050,3.7851102,14.793544,18.372471,5.8140672,1.5957872,1.445486
2211,60,1055,3.7592088,14.761024,18.309263,5.7892667,1.595792,1.4455107
2212,60,1060,3.7336376,14.728755,18.246565,5.7646918,1.5957968,1.4455351
2213,60,1065,3.7083942,14.696732,18.184372,5.7403397,1.5958015,1.4455593
2214,60,1070,3.683476,14.664954,18.122679,5.7162073,1.5958063,1.4455833
2215,60,1075,3.6588804,14.633417,18.061478,5.6922918,1.595811,1.445607
2216,60,1080,3.6346051,14.602119,18.000766,5.6685904,1.5958156,1.4456306
2217,60,1085,3.6106477,14.571057,17.940535,5.6451003,1.5958203,1.4456539
2218,60,1090,3.5870057,14.540229,17.880782,5.6218188,1.5958249,1.4456771
2219,60,1095,3.5636769,14.509631,17.821501,5.5987432,1.5958296,1.4457
2220,60,1100,3.5406589,14.479262,17.762686,5.5758709,1.5958342,1.4457227
2221,60,1105,3.5179494,14.449119,17.704332,5.5531992,1.5958387,1.4457453
2222,60,1110,3.4955462,14.419199,17.646434,5.5307258,1.5958433,1.4457676
2223,60,1115,3.473447,14.3895,17.588988,5.5084479,1.5958478,1.4457898
2224,60,1120,3.4516498,14.36002,17.531988,5.4863633,1.5958523,1.4458117
2225,60,1125,3.4301522,14.330755,17.47543,5.4644695,1.5958568,1.4458335
2226,60,1130,3.4089521,14.301705,17.419308,5.442764,1.5958613,1.4458551
2227,60,1135,3.3880475,14.272866,17.363618,5.4212446,1.5958658,1.4458765
2228,60,1140,3.3674361,14.244236,17.308355,5.3999089,1.5958702,1.4458977
2229,60,1145,3.3471161,14.215814,17.253515,5.3787547,1.5958746,1.4459187
2230,60,1150,3.3270852,14.187596,17.199093,5.3577798,1.595879,1.4459396
2231,60,1155,3.3073415,14.15958,17.145085,5.336982,1.5958834,1.4459603
2232,60,1160,3.2878829,14.131766,17.091486,5.3163591,1.5958877,1.4459808
2233,60,1165,3.2687074,14.104149,17.038292,5.295909,1.5958921,1.4460012
2234,60,1170,3.2498131,14.076729,16.985499,5.2756296,1.5958964,1.4460213
2235,60,1175,3.2311981,14.049503,16.933102,5.2555189,1.5959007,1.4460414
2236,60,1180,3.2128603,14.02247,16.881098,5.2355748,1.5959049,1.4460612
2237,60,1185,3.1947978,13.995626,16.829481,5.2157953,1.5959092,1.4460809
2238,60,1190,3.1770087,13.968971,16.778249,5.1961786,1.5959134,1.4461004
2239,60,1195,3.1594912,13.942502,16.727397,5.1767226,1.5959176,1.4461198
2240,60,1200,3.1422432,13.916217,16.676921,5.1574255,1.5959218,1.446139
2241,60,1205,3.1252631,13.890115,16.626818,5.1382855,1.595926,1.4461581
2242,60,1210,3.1085488,13.864194,16.577083,5.1193006,1.5959301,1.446177
2243,60,1215,3.0920985,13.838451,16.527712,5.100469,1.5959343,1.4461957
2244,60,1220,3.0759104,13.812885,16.478703,5.0817891,1.5959384,1.4462144
2245,60,1225,3.0599826,13.787494,16.430051,5.0632589,1.5959425,1.4462328
2246,60,1230,3.0443134,13.762277,16.381752,5.0448769,1.5959465,1.4462511
2247,60,1235,3.0289009,13.737231,16.333804,5.0266413,1.5959506,1.4462693
2248,60,1240,3.0137432,13.712356,16.286202,5.0085504,1.5959546,1.4462873
2249,60,1245,2.9988386,13.687648,16.238943,4.9906026,1.5959586,1.4463052
2250,60,1250,2.9841853,13.663107,16.192024,4.9727963,1.5959626,1.446323
2251,60,1255,2.9697815,13.638731,16.145441,4.9551298,1.5959666,1.4463406
2252,60,1260,2.9556253,13.614518,16.099191,4.9376016,1.5959706,1.4463581
2253,60,1265,2.9417151,13.590466,16.053271,4.9202102,1.5959745,1.4463754
2254,60,1270,2.928049,13.566575,16.007677,4.9029539,1.5959784,1.4463927
2255,60,1275,2.9146252,13.542842,15.962405,4.8858313,1.5959823,1.4464097
2256,60,1280,2.9014419,13.519266,15.917454,4.868841,1.5959862,1.4464267
2257,60,1285,2.8884975,13.495846,15.87282,4.8519814,1.5959901,1.4464435
2258,60,1290,2.87579,13.472579,15.828499,4.8352511,1.5959939,1.4464602
2259,60,1295,2.8633178,13.449465,15.784488,4.8186487,1.5959978,1.4464768
2260,60,1300,2.851079,13.426501,15.740786,4.8021727,1.5960016,1.4464933
2261,60,1305,2.8390719,13.403687,15.697387,4.7858219,1.5960054,1.4465096
2262,60,1310,2.8272947,13.381021,15.654291,4.7695948,1.5960091,1.4465258
2263,60,1315,2.8157456,13.358502,15.611493,4.7534902,1.5960129,1.4465419
2264,60,1320,2.8044229,13.336128,15.568991,4.7375066,1.5960166,1.4465579
2265,60,1325,2.7933248,13.313897,15.526782,4.7216428,1.5960204,1.4465737
2266,60,1330,2.7824495,13.291809,15.484863,4.7058975,1.5960241,1.4465895
2267,60,1335,2.7717952,13.269862,15.443232,4.6902695,1.5960278,1.4466051
2268,60,1340,2.7613602,13.248055,15.401885,4.6747574,1.5960314,1.4466206
2269,60,1345,2.7511426,13.226387,15.360821,4.6593601,1.5960351,1.446636
2270,60,1350,2.7411407,13.204855,15.320035,4.6440764,1.5960387,1.4466513
2271,60,1355,2.7313527,13.18346,15.279527,4.628905,1.5960423,1.4466665
2272,60,1360,2.7217768,13.162199,15.239293,4.6138448,1.5960459,1.4466815
2273,60,1365,2.7124112,13.141071,15.19933,4.5988946,1.5960495,1.4466965
2274,60,1370,2.7032541,13.120076,15.159636,4.5840532,1.5960531,1.4467114
2275,60,1375,2.6943037,13.099211,15.120209,4.5693196,1.5960566,1.4467261
2276,60,1380,2.6855582,13.078476,15.081045,4.5546927,1.5960602,1.4467408
2277,60,1385,2.6770158,13.05787,15.042144,4.5401712,1.5960637,1.4467553
2278,60,1390,2.6686748,13.037391,15.003501,4.5257542,1.5960672,1.4467698
2279,60,1395,2.6605332,13.017038,14.965115,4.5114405,1.5960707,1.4467841
2280,60,1400,2.6525893,12.99681,14.926984,4.4972292,1.5960741,1.4467983
2281,60,1405,2.6448412,12.976707,14.889105,4.4831191,1.5960776,1.4468125
2282,60,1410,2.6372872,12.956725,14.851476,4.4691092,1.596081,1.4468265
2283,60,1415,2.6299254,12.936866,14.814094,4.4551986,1.5960844,1.4468405
2284,60,1420,2.6227539,12.917127,14.776957,4.4413862,1.5960879,1.4468543
2285,60,1425,2.6157711,12.897508,14.740064,4.4276711,1.5960912,1.4468681
2286,60,1430,2.6089749,12.878007,14.703411,4.4140522,1.5960946,1.4468818
2287,60,1435,2.6023637,12.858623,14.666998,4.4005286,1.596098,1.4468954
2288,60,1440,2.5959355,12.839356,14.63082,4.3870994,1.5961013,1.4469088
2289,60,1445,2.5896885,12.820204,14.594878,4.3737636,1.5961046,1.4469222
2290,60,1450,2.583621,12.801166,14.559167,4.3605203,1.5961079,1.4469355
2291,60,1455,2.577731,12.782241,14.523687,4.3473686,1.5961112,1.4469487
2292,60,1460,2.5720166,12.763429,14.488435,4.3343076,1.5961145,1.4469619
2293,60,1465,2.5664762,12.744728,14.453409,4.3213364,1.5961178,1.4469749
2294,60,1470,2.5611077,12.726137,14.418608,4.3084541,1.596121,1.4469879
2295,60,1475,2.5559095,12.707656,14.384029,4.2956598,1.5961243,1.4470007
2296,60,1480,2.5508796,12.689283,14.34967,4.2829528,1.5961275,1.4470135
2297,60,1485,2.5460161,12.671018,14.315529,4.2703321,1.5961307,1.4470262
2298,60,1490,2.5413174,12.652859,14.281605,4.257797,1.5961339,1.4470388
2299,60,1495,2.5367814,12.634806,14.247896,4.2453466,1.5961371,1.4470514
2300,60,1500,2.5324064,12.616857,14.214399,4.23298,1.5961402,1.4470638
2301,60,1505,2.5281905,12.599012,14.181113,4.2206966,1.5961434,1.4470762
2302,60,1510,2.5241319,12.58127,14.148036,4.2084955,1.5961465,1.4470885
2303,60,1515,2.5202288,12.563631,14.115167,4.1963759,1.5961496,1.4471007
2304,60,1520,2.5164792,12.546092,14.082503,4.184337,1.5961527,1.4471128
2305,60,1525,2.5128815,12.528654,14.050042,4.1723782,1.5961558,1.4471249
2306,60,1530,2.5094337,12.511315,14.017784,4.1604985,1.5961589,1.4471369
2307,60,1535,2.5061341,12.494075,13.985726,4.1486974,1.596162,1.4471488
2308,60,1540,2.5029808,12.476932,13.953866,4.1369741,1.596165,1.4471606
2309,60,1545,2.499972,12.459887,13.922203,4.1253278,1.596168,1.4471724
2310,60,1550,2.4971058,12.442937,13.890735,4.1137578,1.5961711,1.447184
2311,60,1555,2.4943806,12.426084,13.859461,4.1022634,1.5961741,1.4471956
2312,60,1560,2.4917944,12.409324,13.828379,4.090844,1.5961771,1.4472072
2313,60,1565,2.4893456,12.392659,13.797487,4.0794987,1.59618,1.4472186
2314,60,1570,2.4870322,12.376086,13.766784,4.0682271,1.596183,1.44723
2315,60,1575,2.4848525,12.359606,13.736268,4.0570283,1.596186,1.4472414
2316,60,1580,2.4828048,12.343217,13.705938,4.0459017,1.5961889,1.4472526
2317,60,1585,2.4808873,12.326919,13.675791,4.0348467,1.5961918,1.4472638
2318,60,1590,2.4790982,12.310711,13.645827,4.0238625,1.5961947,1.4472749
2319,60,1595,2.4774357,12.294592,13.616044,4.0129487,1.5961976,1.447286
2320,60,1600,2.4758982,12.278562,13.586441,4.0021044,1.5962005,1.4472969
2321,60,1605,2.4744838,12.26262,13.557015,3.9913292,1.5962034,1.4473078
2322,60,1610,2.4731909,12.246764,13.527766,3.9806224,1.5962063,1.4473187
2323,60,1615,2.4720176,12.230996,13.498693,3.9699833,1.5962091,1.4473295
2324,60,1620,2.4709625,12.215312,13.469792,3.9594114,1.596212,1.4473402
2325,60,1625,2.4700236,12.199714,13.441065,3.9489061,1.5962148,1.4473508
2326,60,1630,2.4691994,12.1842,13.412508,3.9384668,1.5962176,1.4473614
2327,60,1635,2.4684881,12.16877,13.38412,3.9280928,1.5962204,1.4473719
2328,60,1640,2.4678881,12.153423,13.355901,3.9177837,1.5962232,1.4473824
2329,60,1645,2.4673977,12.138158,13.327848,3.9075388,1.596226,1.4473928
2330,60,1650,2.4670153,12.122975,13.299961,3.8973577,1.5962287,1.4474031
2331,60,1655,2.4667393,12.107873,13.272237,3.8872396,1.5962315,1.4474134
2332,60,1660,2.466568,12.092851,13.244677,3.8771842,1.5962342,1.4474236
2333,60,1665,2.4664998,12.077909,13.217278,3.8671908,1.5962369,1.4474338
2334,60,1670,2.4665331,12.063046,13.190039,3.8572589,1.5962396,1.4474439
2335,60,1675,2.4666663,12.048262,13.162959,3.847388,1.5962423,1.4474539
2336,60,1680,2.4668979,12.033555,13.136037,3.8375775,1.596245,1.4474639
2337,60,1685,2.4672263,12.018926,13.109271,3.8278269,1.5962477,1.4474738
2338,60,1690,2.4676499,12.004374,13.08266,3.8181358,1.5962504,1.4474837
2339,60,1695,2.4681672,11.989898,13.056204,3.8085035,1.596253,1.4474935
2340,60,1700,2.4687767,11.975497,13.0299,3.7989297,1.5962557,1.4475032
2341,60,1705,2.4694769,11.961171,13.003747,3.7894138,1.5962583,1.4475129
2342,60,1710,2.4702663,11.946919,12.977745,3.7799553,1.5962609,1.4475226
2343,60,1715,2.4711434,11.932742,12.951892,3.7705537,1.5962636,1.4475322
2344,60,1720,2.4721067,11.918637,12.926187,3.7612086,1.5962662,1.4475417
2345,60,1725,2.4731548,11.904605,12.900628,3.7519194,1.5962687,1.4475512
2346,60,1730,2.4742863,11.890645,12.875216,3.7426858,1.5962713,1.4475606
2347,60,1735,2.4754997,11.876757,12.849948,3.7335072,1.5962739,1.44757
2348,60,1740,2.4767936,11.86294,12.824824,3.7243832,1.5962764,1.4475793
2349,60,1745,2.4781667,11.849193,12.799842,3.7153133,1.596279,1.4475885
2350,60,1750,2.4796174,11.835516,12.775001,3.7062971,1.5962815,1.4475978
2351,60,1755,2.4811446,11.821909,12.7503,3.6973342,1.596284,1.4476069
2352,60,1760,2.4827468,11.80837,12.725739,3.688424,1.5962866,1.447616
2353,60,1765,2.4844227,11.7949,12.701315,3.6795662,1.5962891,1.4476251
2354,60,1770,2.486171,11.781498,12.677029,3.6707603,1.5962915,1.4476341
2355,60,1775,2.4879904,11.768163,12.652878,3.662006,1.596294,1.4476431
2356,60,1780,2.4898795,11.754895,12.628863,3.6533027,1.5962965,1.447652
2357,60,1785,2.4918372,11.741694,12.604981,3.6446501,1.596299,1.4476608
2358,60,1790,2.4938621,11.728558,12.581232,3.6360478,1.5963014,1.4476696
2359,60,1795,2.495953,11.715487,12.557615,3.6274953,1.5963038,1.4476784
2360,60,1800,2.4981086,11.702482,12.534129,3.6189922,1.5963063,1.4476871
2361,60,1805,2.5003279,11.689541,12.510773,3.6105383,1.5963087,1.4476958
2362,60,1810,2.5026095,11.676664,12.487546,3.6021329,1.5963111,1.4477044
2363,60,1815,2.5049522,11.66385,12.464447,3.5937759,1.5963135,1.447713
2364,60,1820,2.507355,11.6511,12.441475,3.5854667,1.5963159,1.4477215
2365,60,1825,2.5098166,11.638412,12.418629,3.577205,1.5963183,1.44773
2366,60,1830,2.5123359,11.625786,12.395908,3.5689904,1.5963206,1.4477384
2367,60,1835,2.5149118,11.613221,12.373312,3.5608226,1.596323,1.4477468
2368,60,1840,2.5175432,11.600718,12.350838,3.5527012,1.5963253,1.4477552
2369,60,1845,2.520229,11.588276,12.328488,3.5446257,1.5963277,1.4477635
2370,60,1850,2.522968,11.575894,12.306258,3.536596,1.59633,1.4477718
2371,60,1855,2.5257593,11.563572,12.28415,3.5286115,1.5963323,1.44778
2372,60,1860,2.5286018,11.55131,12.262161,3.5206719,1.5963346,1.4477882
2373,60,1865,2.5314944,11.539106,12.24029,3.5127769,1.5963369,1.4477963
2374,60,1870,2.5344361,11.526962,12.218538,3.5049262,1.5963392,1.4478044
2375,60,1875,2.537426,11.514875,12.196903,3.4971193,1.5963415,1.4478124
