n,distancia,Raf,IA_T2F,IB_T2F,IC_T2F,IA_TRIF,IB_TRIF,IC_TRIF
334,25,3400,6.1640248,7.9650457,11.299467,1.9362275,0.66417471,0.60338978
335,25,3500,6.1502455,7.9654233,11.189584,1.8852441,0.66417915,0.60339758
336,25,3600,6.1401589,7.9657782,11.085974,1.8372131,0.66418336,0.60340495
337,25,3700,6.133282,7.9661125,10.988134,1.7918962,0.66418734,0.60341192
338,25,3800,6.1291943,7.9664278,10.895616,1.7490797,0.66419112,0.60341853
339,25,3900,6.1275291,7.9667258,10.808013,1.7085719,0.66419472,0.6034248
340,25,4000,6.1279666,7.9670077,10.72496,1.6702,0.66419814,0.60343076
341,25,4100,6.1302274,7.9672748,10.646124,1.633808,0.66420139,0.60343642
342,25,4200,6.1340674,7.9675282,10.571205,1.5992546,0.6642045,0.60344182
343,25,4300,6.1392731,7.967769,10.499928,1.5664114,0.66420747,0.60344697
344,25,4400,6.1456576,7.967998,10.432045,1.5351619,0.6642103,0.60345188
345,25,4500,6.153057,7.9682161,10.367327,1.5053994,0.66421301,0.60345658
346,25,4600,6.1613278,7.968424,10.305567,1.4770269,0.66421561,0.60346107
347,25,4700,6.1703441,7.9686224,10.246574,1.4499553,0.6642181,0.60346537
348,25,4800,6.1799952,7.9688119,10.190173,1.424103,0.66422049,0.60346949
349,25,4900,6.1901842,7.9689932,10.136202,1.3993948,0.66422278,0.60347345
350,25,5000,6.2008256,7.9691666,10.084513,1.3757618,0.66422498,0.60347724
351,25,5100,6.2118445,7.9693328,10.03497,1.3531401,0.6642271,0.60348089
352,25,5200,6.2231751,7.9694922,9.9874463,1.331471,0.66422914,0.6034844
353,25,5300,6.2347592,7.9696451,9.9418252,1.3107,0.6642311,0.60348778
354,25,5400,6.246546,7.969792,9.8979987,1.2907768,0.664233,0.60349103
355,25,5500,6.2584907,7.9699331,9.8558664,1.2716544,0.66423482,0.60349416
356,25,5600,6.2705539,7.9700689,9.8153351,1.2532896,0.66423658,0.60349718
357,25,5700,6.2827009,7.9701996,9.7763184,1.2356417,0.66423829,0.6035001
358,25,5800,6.2949015,7.9703254,9.7387356,1.2186732,0.66423993,0.60350291
359,25,5900,6.307129,7.9704467,9.7025117,1.2023489,0.66424152,0.60350563
360,25,6000,6.3193599,7.9705637,9.6675766,1.186636,0.66424306,0.60350826
361,25,6100,6.3315739,7.9706767,9.6338649,1.1715039,0.66424454,0.60351081
362,25,6200,6.3437531,7.9707857,9.6013154,1.1569239,0.66424598,0.60351327
363,25,6300,6.3558819,7.970891,9.5698709,1.1428691,0.66424738,0.60351565
364,25,6400,6.3679466,7.9709929,9.5394778,1.1293143,0.66424873,0.60351796
365,25,6500,6.3799356,7.9710914,9.5100858,1.1162358,0.66425004,0.6035202
366,25,6600,6.3918386,7.9711867,9.4816476,1.1036114,0.66425132,0.60352237
367,25,6700,6.4036468,7.971279,9.4541191,1.0914202,0.66425255,0.60352448
368,25,6800,6.4153527,7.9713685,9.4274584,1.0796424,0.66425375,0.60352652
369,25,6900,6.4269499,7.9714551,9.4016264,1.0682597,0.66425492,0.60352851
370,25,7000,6.4384328,7.9715392,9.3765861,1.0572543,0.66425605,0.60353043
371,25,7100,6.449797,7.9716207,9.3523028,1.0466099,0.66425715,0.60353231
372,25,7200,6.4610387,7.9716998,9.3287434,1.0363109,0.66425823,0.60353413
373,25,7300,6.4721546,7.9717767,9.305877,1.0263425,0.66425927,0.6035359
374,25,7400,6.4831424,7.9718513,9.2836744,1.0166907,0.66426028,0.60353763
375,25,7500,6.494,7.9719238,9.2621078,1.0073424,0.66426127,0.60353931
376,25,7600,6.5047259,7.9719943,9.241151,0.99828506,0.66426223,0.60354094
377,25,7700,6.5153192,7.9720629,9.2207791,0.98950682,0.66426317,0.60354253
378,25,7800,6.525779,7.9721296,9.2009687,0.98099644,0.66426409,0.60354408
379,25,7900,6.5361051,7.9721945,9.1816974,0.97274324,0.66426498,0.6035456
380,25,8000,6.5462974,7.9722577,9.1629442,0.96473708,0.66426585,0.60354707
381,25,8100,6.556356,7.9723193,9.1446888,0.95696832,0.6642667,0.60354851
382,25,8200,6.5662814,7.9723792,9.1269123,0.9494278,0.66426752,0.60354991
383,25,8300,6.5760743,7.9724377,9.1095965,0.9421068,0.66426833,0.60355128
384,25,8400,6.5857353,7.9724947,9.0927241,0.93499701,0.66426912,0.60355262
385,25,8500,6.5952655,7.9725502,9.0762788,0.92809052,0.66426989,0.60355392
386,25,8600,6.6046659,7.9726044,9.0602449,0.9213798,0.66427065,0.6035552
387,25,8700,6.6139377,7.9726573,9.0446076,0.91485765,0.66427138,0.60355644
388,25,8800,6.6230823,7.9727089,9.0293526,0.9085172,0.6642721,0.60355766
389,25,8900,6.6321008,7.9727593,9.0144664,0.90235192,0.6642728,0.60355885
390,25,9000,6.6409949,7.9728085,8.9999362,0.89635555,0.66427349,0.60356001
391,25,9100,6.649766,7.9728566,8.9857495,0.89052211,0.66427417,0.60356115
392,25,9200,6.6584157,7.9729036,8.9718946,0.88484588,0.66427483,0.60356226
393,25,9300,6.6669455,7.9729495,8.9583604,0.87932141,0.66427547,0.60356335
394,25,9400,6.6753571,7.9729944,8.9451359,0.87394346,0.6642761,0.60356442
395,25,9500,6.6836522,7.9730383,8.9322109,0.86870704,0.66427672,0.60356546
396,25,9600,6.6918324,7.9730812,8.9195756,0.86360734,0.66427733,0.60356649
397,25,9700,6.6998994,7.9731232,8.9072206,0.85863978,0.66427792,0.60356749
398,25,9800,6.7078549,7.9731643,8.8951368,0.85379995,0.6642785,0.60356847
399,25,9900,6.7157006,7.9732046,8.8833156,0.84908364,0.66427907,0.60356943
400,25,10000,6.7234383,7.9732439,8.8717487,0.8444868,0.66427963,0.60357037
401,30,100,43.89765,7.695082,51.29275,47.04955,0.7964079,0.7131717
402,30,200,34.99607,7.777546,42.64063,27.40005,0.795675,0.7182008
403,30,300,28.84367,7.826884,36.62302,19.27828,0.7958488,0.7201622
404,30,400,24.38569,7.858766,32.23575,14.85966,0.7960585,0.7211972
405,30,500,21.03355,7.880633,28.91388,12.08553,0.7962314,0.7218351
406,30,600,18.43903,7.89635,26.32143,10.18327,0.7963682,0.7222671
407,30,700,16.38481,7.908076,24.24805,8.798398,0.7964772,0.722579
408,30,800,14.72895,7.917092,22.55609,7.745552,0.7965654,0.7228146
409,30,900,13.37504,7.924201,21.15201,6.918438,0.796638,0.7229988
410,30,1000,12.25536,7.929925,19.97018,6.25174,0.7966986,0.7231469
411,30,1100,11.320986,7.9346151,18.963248,5.7031189,0.79674984,0.72326837
412,30,1200,10.535621,7.938518,18.096276,5.2439249,0.79679377,0.72336991
413,30,1300,9.8717591,7.9418087,17.342922,4.8540812,0.79683181,0.72345602
414,30,1400,9.3081291,7.9446153,16.682974,4.519101,0.79686504,0.72352997
415,30,1500,8.8279876,7.9470333,16.10068,4.2282685,0.79689433,0.72359417
416,30,1600,8.4179485,7.9491356,15.583587,3.9734872,0.79692032,0.72365041
417,30,1700,8.0671612,7.9509778,15.12173,3.7485257,0.79694354,0.7237001
418,30,1800,7.766724,7.952604,14.707039,3.5485098,0.79696441,0.72374432
419,30,1900,7.509259,7.9540487,14.33292,3.3695722,0.79698326,0.72378392
420,30,2000,7.2885977,7.9553398,13.993929,3.2086053,0.79700038,0.72381959
421,30,2100,7.0995456,7.9564998,13.685537,3.0630832,0.79701598,0.72385189
422,30,2200,6.9377021,7.9575471,13.403946,2.9309318,0.79703027,0.72388127
423,30,2300,6.7993221,7.958497,13.145949,2.8104322,0.79704341,0.72390811
424,30,2400,6.6812054,7.9593619,12.908822,2.7001474,0.79705551,0.72393273
425,30,2500,6.5806096,7.9601526,12.690234,2.5988671,0.79706671,0.72395539
426,30,2600,6.4951788,7.9608779,12.488182,2.5055646,0.7970771,0.72397632
427,30,2700,6.422885,7.9615455,12.300937,2.4193633,0.79708676,0.7239957
428,30,2800,6.3619801,7.9621617,12.126995,2.3395101,0.79709577,0.72401371
429,30,2900,6.3109546,7.9627322,11.965046,2.2653543,0.79710419,0.72403048
430,30,3000,6.2685043,7.9632617,11.813941,2.1963311,0.79711208,0.72404614
431,30,3100,6.2335003,7.9637544,11.672672,2.1319475,0.79711949,0.7240608
432,30,3200,6.2049653,7.9642139,11.540348,2.0717717,0.79712645,0.72407454
433,30,3300,6.1820519,7.9646434,11.41618,2.0154232,0.79713301,0.72408746
434,30,3400,6.1640248,7.9650457,11.299467,1.962566,0.79713921,0.72409961
435,30,3500,6.1502455,7.9654233,11.189584,1.9129021,0.79714506,0.72411108
436,30,3600,6.1401589,7.9657782,11.085974,1.8661661,0.7971506,0.72412191
437,30,3700,6.133282,7.9661125,10.988134,1.8221211,0.79715586,0.72413216
438,30,3800,6.1291943,7.9664278,10.895616,1.7805548,0.79716085,0.72414187
439,30,3900,6.1275291,7.9667258,10.808013,1.7412766,0.79716559,0.72415108
440,30,4000,6.1279666,7.9670077,10.72496,1.7041145,0.79717011,0.72415984
441,30,4100,6.1302274,7.9672748,10.646124,1.6689132,0.79717441,0.72416817
442,30,4200,6.1340674,7.9675282,10.571205,1.6355323,0.79717852,0.7241761
443,30,4300,6.1392731,7.967769,10.499928,1.6038439,0.79718244,0.72418367
444,30,4400,6.1456576,7.967998,10.432045,1.5737321,0.79718619,0.72419089
445,30,4500,6.153057,7.9682161,10.367327,1.5450907,0.79718977,0.7241978
446,30,4600,6.1613278,7.968424,10.305567,1.517823,0.79719321,0.7242044
447,30,4700,6.1703441,7.9686224,10.246574,1.4918405,0.79719651,0.72421072
448,30,4800,6.1799952,7.9688119,10.190173,1.4670616,0.79719967,0.72421679
449,30,4900,6.1901842,7.9689932,10.136202,1.4434118,0.79720271,0.7242226
450,30,5000,6.2008256,7.9691666,10.084513,1.4208222,0.79720563,0.72422818
451,30,5100,6.2118445,7.9693328,10.03497,1.3992293,0.79720844,0.72423355
452,30,5200,6.2231751,7.9694922,9.9874463,1.3785746,0.79721114,0.72423871
453,30,5300,6.2347592,7.9696451,9.9418252,1.3588038,0.79721374,0.72424367
454,30,5400,6.246546,7.969792,9.8979987,1.3398667,0.79721625,0.72424845
455,30,5500,6.2584907,7.9699331,9.8558664,1.3217168,0.79721868,0.72425306
456,30,5600,6.2705539,7.9700689,9.8153351,1.3043107,0.79722101,0.7242575
457,30,5700,6.2827009,7.9701996,9.7763184,1.2876081,0.79722327,0.72426179
458,30,5800,6.2949015,7.9703254,9.7387356,1.2715716,0.79722545,0.72426593
459,30,5900,6.307129,7.9704467,9.7025117,1.2561663,0.79722756,0.72426993
460,30,6000,6.3193599,7.9705637,9.6675766,1.2413593,0.7972296,0.7242738
461,30,6100,6.3315739,7.9706767,9.6338649,1.2271203,0.79723158,0.72427754
462,30,6200,6.3437531,7.9707857,9.6013154,1.2134207,0.79723349,0.72428116
463,30,6300,6.3558819,7.970891,9.5698709,1.2002337,0.79723535,0.72428467
464,30,6400,6.3679466,7.9709929,9.5394778,1.1875343,0.79723715,0.72428807
465,30,6500,6.3799356,7.9710914,9.5100858,1.175299,0.79723889,0.72429136
466,30,6600,6.3918386,7.9711867,9.4816476,1.1635056,0.79724058,0.72429455
467,30,6700,6.4036468,7.971279,9.4541191,1.1521334,0.79724222,0.72429765
468,30,6800,6.4153527,7.9713685,9.4274584,1.1411628,0.79724382,0.72430065
469,30,6900,6.4269499,7.9714551,9.4016264,1.1305754,0.79724537,0.72430357
470,30,7000,6.4384328,7.9715392,9.3765861,1.1203538,0.79724688,0.72430641
471,30,7100,6.449797,7.9716207,9.3523028,1.1104817,0.79724834,0.72430917
472,30,7200,6.4610387,7.9716998,9.3287434,1.1009436,0.79724977,0.72431185
473,30,7300,6.4721546,7.9717767,9.305877,1.0917249,0.79725116,0.72431446
474,30,7400,6.4831424,7.9718513,9.2836744,1.0828117,0.79725251,0.72431699
475,30,7500,6.494,7.9719238,9.2621078,1.0741911,0.79725382,0.72431946
476,30,7600,6.5047259,7.9719943,9.241151,1.0658506,0.7972551,0.72432187
477,30,7700,6.5153192,7.9720629,9.2207791,1.0577784,0.79725635,0.72432421
478,30,7800,6.525779,7.9721296,9.2009687,1.0499636,0.79725757,0.72432649
479,30,7900,6.5361051,7.9721945,9.1816974,1.0423955,0.79725875,0.72432871
480,30,8000,6.5462974,7.9722577,9.1629442,1.0350642,0.79725991,0.72433088
481,30,8100,6.556356,7.9723193,9.1446888,1.0279601,0.79726104,0.724333
482,30,8200,6.5662814,7.9723792,9.1269123,1.0210742,0.79726214,0.72433506
483,30,8300,6.5760743,7.9724377,9.1095965,1.0143979,0.79726322,0.72433708
484,30,8400,6.5857353,7.9724947,9.0927241,1.007923,0.79726427,0.72433904
485,30,8500,6.5952655,7.9725502,9.0762788,1.0016417,0.7972653,0.72434096
486,30,8600,6.6046659,7.9726044,9.0602449,0.99554675,0.7972663,0.72434284
487,30,8700,6.6139377,7.9726573,9.0446076,0.98963093,0.79726728,0.72434467
488,30,8800,6.6230823,7.9727089,9.0293526,0.98388756,0.79726824,0.72434646
489,30,8900,6.6321008,7.9727593,9.0144664,0.97831022,0.79726918,0.72434821
490,30,9000,6.6409949,7.9728085,8.9999362,0.97289278,0.7972701,0.72434992
491,30,9100,6.649766,7.9728566,8.9857495,0.96762938,0.797271,0.7243516
492,30,9200,6.6584157,7.9729036,8.9718946,0.96251446,0.79727187,0.72435324
493,30,9300,6.6669455,7.9729495,8.9583604,0.95754265,0.79727273,0.72435484
494,30,9400,6.6753571,7.9729944,8.9451359,0.95270887,0.79727358,0.72435641
495,30,9500,6.6836522,7.9730383,8.9322109,0.94800824,0.7972744,0.72435794
496,30,9600,6.6918324,7.9730812,8.9195756,0.94343607,0.79727521,0.72435945
497,30,9700,6.6998994,7.9731232,8.9072206,0.93898792,0.797276,0.72436092
498,30,9800,6.7078549,7.9731643,8.8951368,0.93465949,0.79727677,0.72436236
499,30,9900,6.7157006,7.9732046,8.8833156,0.93044669,0.79727753,0.72436378
500,30,10000,6.7234383,7.9732439,8.8717487,0.92634559,0.79727828,0.72436516
501,35,100,43.89765,7.695082,51.29275,44.85658,0.9302709,0.8303484
502,35,200,34.99607,7.777546,42.64063,26.66546,0.9287257,0.8368496
503,35,300,28.84367,7.826884,36.62302,18.91447,0.9287436,0.839466
504,35,400,24.38569,7.858766,32.23575,14.64254,0.9289234,0.8408636
505,35,500,21.03355,7.880633,28.91388,11.94142,0.929099,0.8417302
506,35,600,18.43903,7.89635,26.32143,10.08106,0.9292478,0.8423194
507,35,700,16.38481,7.908076,24.24805,8.722714,0.9293708,0.8427458
508,35,800,14.72895,7.917092,22.55609,7.68795,0.9294727,0.8430685
509,35,900,13.37504,7.924201,21.15201,6.873886,0.9295579,0.8433212
510,35,1000,12.25536,7.929925,19.97018,6.217057,0.9296299,0.8435244
511,35,1100,11.320986,7.9346151,18.963248,5.6761907,0.92969137,0.84369138
512,35,1200,10.535621,7.938518,18.096276,5.2232932,0.92974446,0.84383098
513,35,1300,9.8717591,7.9418087,17.342922,4.8387061,0.9297907,0.84394944
514,35,1400,9.3081291,7.9446153,16.682974,4.5082199,0.9298313,0.84405121
515,35,1500,8.8279876,7.9470333,16.10068,4.2213091,0.92986723,0.84413959
516,35,1600,8.4179485,7.9491356,15.583587,3.9700106,0.92989923,0.84421705
517,35,1700,8.0671612,7.9509778,15.12173,3.7481891,0.9299279,0.84428551
518,35,1800,7.766724,7.952604,14.707039,3.551041,0.92995374,0.84434644
519,35,1900,7.509259,7.9540487,14.33292,3.3747517,0.92997714,0.84440101
520,35,2000,7.2885977,7.9553398,13.993929,3.2162536,0.92999843,0.84445019
521,35,2100,7.0995456,7.9564998,13.685537,3.0730515,0.93001788,0.84449472
522,35,2200,6.9377021,7.9575471,13.403946,2.9430953,0.93003572,0.84453523
523,35,2300,6.7993221,7.958497,13.145949,2.8246847,0.93005213,0.84457226
524,35,2400,6.6812054,7.9593619,12.908822,2.716398,0.93006729,0.84460622
525,35,2500,6.5806096,7.9601526,12.690234,2.6170369,0.93008133,0.84463748
526,35,2600,6.4951788,7.9608779,12.488182,2.5255843,0.93009436,0.84466636
527,35,2700,6.422885,7.9615455,12.300937,2.4411715,0.9301065,0.84469311
528,35,2800,6.3619801,7.9621617,12.126995,2.3630519,0.93011783,0.84471796
529,35,2900,6.3109546,7.9627322,11.965046,2.2905803,0.93012843,0.84474111
530,35,3000,6.2685043,7.9632617,11.813941,2.2231964,0.93013837,0.84476272
531,35,3100,6.2335003,7.9637544,11.672672,2.1604108,0.9301477,0.84478295
532,35,3200,6.2049653,7.9642139,11.540348,2.1017948,0.93015649,0.84480192
533,35,3300,6.1820519,7.9646434,11.41618,2.0469707,0.93016477,0.84481975
534,35,3400,6.1640248,7.9650457,11.299467,1.9956047,0.93017259,0.84483654
535,35,3500,6.1502455,7.9654233,11.189584,1.9474007,0.93017999,0.84485237
536,35,3600,6.1401589,7.9657782,11.085974,1.9020949,0.930187,0.84486732
537,35,3700,6.133282,7.9661125,10.988134,1.8594519,0.93019365,0.84488147
538,35,3800,6.1291943,7.9664278,10.895616,1.8192606,0.93019997,0.84489488
539,35,3900,6.1275291,7.9667258,10.808013,1.7813313,0.93020598,0.84490761
540,35,4000,6.1279666,7.9670077,10.72496,1.7454931,0.9302117,0.8449197
541,35,4100,6.1302274,7.9672748,10.646124,1.7115917,0.93021715,0.8449312
542,35,4200,6.1340674,7.9675282,10.571205,1.6794871,0.93022236,0.84494216
543,35,4300,6.1392731,7.967769,10.499928,1.6490523,0.93022734,0.84495261
544,35,4400,6.1456576,7.967998,10.432045,1.6201717,0.93023209,0.84496259
545,35,4500,6.153057,7.9682161,10.367327,1.5927399,0.93023665,0.84497213
546,35,4600,6.1613278,7.968424,10.305567,1.5666607,0.93024101,0.84498125
547,35,4700,6.1703441,7.9686224,10.246574,1.5418457,0.9302452,0.84498999
548,35,4800,6.1799952,7.9688119,10.190173,1.5182142,0.93024922,0.84499836
549,35,4900,6.1901842,7.9689932,10.136202,1.4956917,0.93025308,0.8450064
550,35,5000,6.2008256,7.9691666,10.084513,1.4742098,0.93025679,0.84501411
551,35,5100,6.2118445,7.9693328,10.03497,1.4537055,0.93026037,0.84502152
552,35,5200,6.2231751,7.9694922,9.9874463,1.4341203,0.93026381,0.84502865
553,35,5300,6.2347592,7.9696451,9.9418252,1.4154004,0.93026712,0.84503551
554,35,5400,6.246546,7.969792,9.8979987,1.3974959,0.93027032,0.84504211
555,35,5500,6.2584907,7.9699331,9.8558664,1.3803605,0.9302734,0.84504848
556,35,5600,6.2705539,7.9700689,9.8153351,1.3639511,0.93027638,0.84505462
557,35,5700,6.2827009,7.9701996,9.7763184,1.3482278,0.93027925,0.84506055
558,35,5800,6.2949015,7.9703254,9.7387356,1.3331533,0.93028203,0.84506627
559,35,5900,6.307129,7.9704467,9.7025117,1.318693,0.93028472,0.8450718
560,35,6000,6.3193599,7.9705637,9.6675766,1.3048143,0.93028732,0.84507714
561,35,6100,6.3315739,7.9706767,9.6338649,1.2914872,0.93028984,0.84508231
562,35,6200,6.3437531,7.9707857,9.6013154,1.2786833,0.93029228,0.84508731
563,35,6300,6.3558819,7.970891,9.5698709,1.266376,0.93029464,0.84509216
564,35,6400,6.3679466,7.9709929,9.5394778,1.2545406,0.93029694,0.84509685
565,35,6500,6.3799356,7.9710914,9.5100858,1.2431537,0.93029916,0.8451014
566,35,6600,6.3918386,7.9711867,9.4816476,1.2321936,0.93030132,0.84510581
567,35,6700,6.4036468,7.971279,9.4541191,1.2216397,0.93030342,0.84511009
568,35,6800,6.4153527,7.9713685,9.4274584,1.2114726,0.93030545,0.84511425
569,35,6900,6.4269499,7.9714551,9.4016264,1.2016742,0.93030743,0.84511829
570,35,7000,6.4384328,7.9715392,9.3765861,1.1922274,0.93030935,0.84512221
571,35,7100,6.449797,7.9716207,9.3523028,1.1831159,0.93031123,0.84512602
572,35,7200,6.4610387,7.9716998,9.3287434,1.1743247,0.93031305,0.84512972
573,35,7300,6.4721546,7.9717767,9.305877,1.1658392,0.93031482,0.84513332
574,35,7400,6.4831424,7.9718513,9.2836744,1.157646,0.93031654,0.84513683
575,35,7500,6.494,7.9719238,9.2621078,1.1497321,0.93031822,0.84514024
576,35,7600,6.5047259,7.9719943,9.241151,1.1420855,0.93031986,0.84514357
577,35,7700,6.5153192,7.9720629,9.2207791,1.1346945,0.93032145,0.8451468
578,35,7800,6.525779,7.9721296,9.2009687,1.1275484,0.93032301,0.84514996
579,35,7900,6.5361051,7.9721945,9.1816974,1.1206368,0.93032453,0.84515303
580,35,8000,6.5462974,7.9722577,9.1629442,1.11395,0.93032601,0.84515603
581,35,8100,6.556356,7.9723193,9.1446888,1.1074785,0.93032745,0.84515895
582,35,8200,6.5662814,7.9723792,9.1269123,1.1012136,0.93032886,0.84516181
583,35,8300,6.5760743,7.9724377,9.1095965,1.0951469,0.93033023,0.84516459
584,35,8400,6.5857353,7.9724947,9.0927241,1.0892705,0.93033158,0.84516731
585,35,8500,6.5952655,7.9725502,9.0762788,1.0835767,0.93033289,0.84516996
586,35,8600,6.6046659,7.9726044,9.0602449,1.0780585,0.93033418,0.84517256
587,35,8700,6.6139377,7.9726573,9.0446076,1.0727088,0.93033543,0.84517509
588,35,8800,6.6230823,7.9727089,9.0293526,1.0675212,0.93033666,0.84517756
589,35,8900,6.6321008,7.9727593,9.0144664,1.0624894,0.93033786,0.84517999
590,35,9000,6.6409949,7.9728085,8.9999362,1.0576075,0.93033903,0.84518235
591,35,9100,6.649766,7.9728566,8.9857495,1.0528699,0.93034018,0.84518467
592,35,9200,6.6584157,7.9729036,8.9718946,1.0482712,0.9303413,0.84518693
593,35,9300,6.6669455,7.9729495,8.9583604,1.0438061,0.9303424,0.84518915
594,35,9400,6.6753571,7.9729944,8.9451359,1.0394699,0.93034348,0.84519132
595,35,9500,6.6836522,7.9730383,8.9322109,1.0352577,0.93034453,0.84519344
596,35,9600,6.6918324,7.9730812,8.9195756,1.0311651,0.93034557,0.84519552
597,35,9700,6.6998994,7.9731232,8.9072206,1.0271877,0.93034658,0.84519755
598,35,9800,6.7078549,7.9731643,8.8951368,1.0233216,0.93034757,0.84519955
599,35,9900,6.7157006,7.9732046,8.8833156,1.0195627,0.93034854,0.8452015
600,35,10000,6.7234383,7.9732439,8.8717487,1.0159073,0.9303495,0.84520342
601,40,100,43.89765,7.695082,51.29275,42.83263,1.064538,0.9472295
602,40,200,34.99607,7.777546,42.64063,25.95992,1.061995,0.955269
603,40,300,28.84367,7.826884,36.62302,18.55994,1.061783,0.9586048
604,40,400,24.38569,7.858766,32.23575,14.42966,1.061901,0.9604083
605,40,500,21.03355,7.880633,28.91388,11.79987,1.062064,0.9615339
606,40,600,18.43903,7.89635,26.32143,9.980809,1.062216,0.9623021
607,40,700,16.38481,7.908076,24.24805,8.648831,1.062348,0.9628594
608,40,800,14.72895,7.917092,22.55609,7.632172,1.062461,0.9632819
609,40,900,13.37504,7.924201,21.15201,6.831275,1.062557,0.9636133
610,40,1000,12.25536,7.929925,19.97018,6.184477,1.06264,0.96388
611,40,1100,11.320986,7.9346151,18.963248,5.651555,1.0627109,0.96409931
612,40,1200,10.535621,7.938518,18.096276,5.2051571,1.0627728,0.96428282
613,40,1300,9.8717591,7.9418087,17.342922,4.8260364,1.0628271,0.96443861
614,40,1400,9.3081291,7.9446153,16.682974,4.5002573,1.062875,0.96457253
615,40,1500,8.8279876,7.9470333,16.10068,4.2174813,1.0629176,0.96468886
616,40,1600,8.4179485,7.9491356,15.583587,3.9698776,1.0629557,0.96479087
617,40,1700,8.0671612,7.9509778,15.12173,3.7514057,1.0629899,0.96488104
618,40,1800,7.766724,7.952604,14.707039,3.5573318,1.0630209,0.96496131
619,40,1900,7.509259,7.9540487,14.33292,3.3838934,1.063049,0.96503324
620,40,2000,7.2885977,7.9553398,13.993929,3.2280622,1.0630746,0.96509805
621,40,2100,7.0995456,7.9564998,13.685537,3.0873735,1.0630981,0.96515676
622,40,2200,6.9377021,7.9575471,13.403946,2.9598008,1.0631196,0.96521018
623,40,2300,6.7993221,7.958497,13.145949,2.8436625,1.0631395,0.965259
624,40,2400,6.6812054,7.9593619,12.908822,2.7375516,1.0631579,0.9653038
625,40,2500,6.5806096,7.9601526,12.690234,2.6402816,1.0631749,0.96534504
626,40,2600,6.4951788,7.9608779,12.488182,2.5508452,1.0631907,0.96538313
627,40,2700,6.422885,7.9615455,12.300937,2.4683813,1.0632055,0.96541842
628,40,2800,6.3619801,7.9621617,12.126995,2.3921498,1.0632193,0.96545122
629,40,2900,6.3109546,7.9627322,11.965046,2.3215108,1.0632322,0.96548177
630,40,3000,6.2685043,7.9632617,11.813941,2.2559083,1.0632443,0.96551029
631,40,3100,6.2335003,7.9637544,11.672672,2.1948568,1.0632557,0.96553699
632,40,3200,6.2049653,7.9642139,11.540348,2.1379305,1.0632665,0.96556203
633,40,3300,6.1820519,7.9646434,11.41618,2.0847545,1.0632766,0.96558557
634,40,3400,6.1640248,7.9650457,11.299467,2.0349972,1.0632862,0.96560773
635,40,3500,6.1502455,7.9654233,11.189584,1.9883644,1.0632952,0.96562863
636,40,3600,6.1401589,7.9657782,11.085974,1.9445941,1.0633038,0.96564837
637,40,3700,6.133282,7.9661125,10.988134,1.9034522,1.063312,0.96566706
638,40,3800,6.1291943,7.9664278,10.895616,1.864729,1.0633197,0.96568476
639,40,3900,6.1275291,7.9667258,10.808013,1.828236,1.0633271,0.96570157
640,40,4000,6.1279666,7.9670077,10.72496,1.7938033,1.0633341,0.96571753
641,40,4100,6.1302274,7.9672748,10.646124,1.7612773,1.0633408,0.96573273
642,40,4200,6.1340674,7.9675282,10.571205,1.730519,1.0633472,0.9657472
643,40,4300,6.1392731,7.967769,10.499928,1.7014022,1.0633533,0.965761
644,40,4400,6.1456576,7.967998,10.432045,1.673812,1.0633592,0.96577418
645,40,4500,6.153057,7.9682161,10.367327,1.6476436,1.0633648,0.96578677
646,40,4600,6.1613278,7.968424,10.305567,1.6228014,1.0633702,0.96579883
647,40,4700,6.1703441,7.9686224,10.246574,1.5991977,1.0633753,0.96581036
648,40,4800,6.1799952,7.9688119,10.190173,1.5767521,1.0633803,0.96582143
649,40,4900,6.1901842,7.9689932,10.136202,1.5553909,1.063385,0.96583204
650,40,5000,6.2008256,7.9691666,10.084513,1.535046,1.0633896,0.96584223
651,40,5100,6.2118445,7.9693328,10.03497,1.5156549,1.063394,0.96585202
652,40,5200,6.2231751,7.9694922,9.9874463,1.4971597,1.0633982,0.96586143
653,40,5300,6.2347592,7.9696451,9.9418252,1.479507,1.0634023,0.9658705
654,40,5400,6.246546,7.969792,9.8979987,1.4626473,1.0634063,0.96587922
655,40,5500,6.2584907,7.9699331,9.8558664,1.4465348,1.0634101,0.96588763
656,40,5600,6.2705539,7.9700689,9.8153351,1.4311268,1.0634137,0.96589575
657,40,5700,6.2827009,7.9701996,9.7763184,1.4163838,1.0634173,0.96590357
658,40,5800,6.2949015,7.9703254,9.7387356,1.4022689,1.0634207,0.96591113
659,40,5900,6.307129,7.9704467,9.7025117,1.3887479,1.063424,0.96591844
660,40,6000,6.3193599,7.9705637,9.6675766,1.3757888,1.0634273,0.9659255
661,40,6100,6.3315739,7.9706767,9.6338649,1.3633617,1.0634304,0.96593233
662,40,6200,6.3437531,7.9707857,9.6013154,1.3514386,1.0634334,0.96593894
663,40,6300,6.3558819,7.970891,9.5698709,1.3399936,1.0634363,0.96594534
664,40,6400,6.3679466,7.9709929,9.5394778,1.3290021,1.0634391,0.96595155
665,40,6500,6.3799356,7.9710914,9.5100858,1.3184412,1.0634419,0.96595756
666,40,6600,6.3918386,7.9711867,9.4816476,1.3082894,1.0634446,0.96596339
667,40,6700,6.4036468,7.971279,9.4541191,1.2985266,1.0634471,0.96596905
